,FOOD_SVC_SF,GROCERY_SF,HEALTH_CARE_SF,K12_SF,LODGING_SF,OFFICE_SF,RESIDENTIAL_SF,SA_RTL_SF,Cloud_Cover_Fraction,Dew_Point,Humidity_Fraction,Precipitable_Water,Temperature,Visibility,Total_Consumption,Weekdays_Fri,Weekdays_Mon,Weekdays_Sat,Weekdays_Sun,Weekdays_Thu,Weekdays_Tue,Weekdays_Wed,HolidayName_Christmas,HolidayName_Columbus Day,HolidayName_Easter,HolidayName_FALSE,HolidayName_Independence Day,HolidayName_Labor Day,HolidayName_Martin Luther King Day,HolidayName_Memorial Day,HolidayName_New Year's Day,HolidayName_Presidents' Day,HolidayName_Thanksgiving Day,HolidayName_Veterans Day,School_Day_0.0,School_Day_1.0,Workday_False,Workday_True,Month_1,Month_10,Month_11,Month_12,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Day_1,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_2,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_3,Day_30,Day_31,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Hour_1,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Hour_19,Hour_2,Hour_20,Hour_21,Hour_22,Hour_23,Hour_24,Hour_3,Hour_4,Hour_5,Hour_6,Hour_7,Hour_8,Hour_9
1900-10-17 08:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.2,-2.2,0.76,9,1.7,20.9,119204.18223465537,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1900-10-17 09:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,-2.2,0.62,9,4.4,20.9,107960.82476421956,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-10-17 10:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.1,0.6,0.61,11,7.8,20.9,100854.35736670946,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-10-17 11:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.2,1.1,0.56,11,9.4,20.9,99753.74995529474,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-10-17 12:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.4,1.7,0.51,12,11.7,20.9,98057.40728392788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-10-17 13:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.6,1.7,0.47,12,12.8,20.9,96241.40848625542,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-10-17 14:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.3,1.7,0.45,12,13.3,20.9,92710.9643564331,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-10-17 15:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.1,1.1,0.44,11,13.3,20.9,95704.00388839927,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-10-17 16:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.3,0.6,0.43,11,12.8,20.9,114954.202007938,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-10-17 17:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.7,1.1,0.49,11,11.7,20.9,127901.95513071843,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-10-17 18:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.8,1.7,0.53,12,11.1,20.9,128493.83777799024,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-10-17 19:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.9,1.7,0.57,12,10.0,20.9,141379.43690496564,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1900-10-17 20:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,1.7,0.57,12,10.0,20.9,135737.74411678268,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1900-10-17 21:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,2.2,0.57,12,10.6,12.9,117850.07515777624,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1900-10-17 22:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.8,2.8,0.59,12,10.6,11.3,89535.49289368646,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1900-10-17 23:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.0,2.8,0.66,12,8.9,11.3,74613.91815875849,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1900-10-18 00:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.0,2.2,0.68,12,7.8,32.2,60385.18168479914,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-10-18 01:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.0,2.2,0.74,12,6.7,32.2,57292.43683174558,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1900-10-18 02:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.0,2.8,0.76,12,6.7,32.2,56621.08594352565,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1900-10-18 03:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.0,3.3,0.83,13,6.1,32.2,56325.57605181712,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1900-10-18 04:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.0,3.3,0.83,13,6.1,32.2,62120.34070946185,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1900-10-18 05:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.2,3.9,0.89,13,5.6,20.9,75730.2356540857,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1900-10-18 06:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.5,4.4,0.89,14,6.1,20.9,110624.02019407322,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1900-10-18 07:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.9,5.6,0.93,15,6.7,20.9,120321.80236412561,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1900-10-18 08:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.9,6.1,0.89,15,7.8,17.7,112864.83507721288,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1900-10-18 09:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.9,6.7,0.83,16,9.4,14.5,103935.40415535463,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-10-18 10:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,7.2,0.83,16,10.0,14.5,96767.74884159419,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-10-18 11:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,7.8,0.89,17,9.4,11.3,98380.02733665143,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-10-18 12:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,8.3,0.96,17,8.9,11.3,97148.89448834425,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-10-18 13:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,7.8,0.93,17,8.9,11.3,95752.50242574868,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-10-18 14:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,7.2,0.93,16,8.3,11.3,92581.61968675567,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-10-18 15:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,8.3,0.96,17,8.9,12.9,95657.1606090066,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-10-18 16:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,8.3,0.96,17,8.9,12.9,114937.1163633809,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-10-18 17:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,7.8,0.96,17,8.3,16.1,128565.7787138269,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-10-18 18:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,7.8,1.0,17,7.8,16.1,132726.16339202313,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-10-18 19:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,7.8,1.0,17,7.8,16.1,142461.97207167992,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1900-10-18 20:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,7.2,1.0,16,7.2,12.9,136901.85648515518,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1900-10-18 21:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,6.7,1.0,16,6.7,12.9,118890.11694377274,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1900-10-18 22:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,6.7,1.0,16,6.7,12.9,89259.5710705164,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1900-10-18 23:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,6.1,0.96,15,6.7,12.9,74497.4580721114,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1900-10-19 00:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,6.1,0.96,15,6.7,11.3,60742.8731422707,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-10-19 01:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,7.2,1.0,16,7.2,11.3,57572.35085542342,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1900-10-19 02:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,7.8,1.0,17,7.8,11.3,56842.21307729128,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1900-10-19 03:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,7.8,1.0,17,7.8,8.0,56525.64879749717,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1900-10-19 04:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.8,7.2,1.0,16,7.2,4.8,62298.800557443465,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1900-10-19 05:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,7.8,1.0,17,7.8,4.8,75866.09646662451,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
