,Location,Date,Wind_Speed
12424,Wind Farm,2012-08-29 22:00:00,6.4
12425,Wind Farm,2012-08-29 23:00:00,4.7
12426,Wind Farm,2012-08-30 00:00:00,2.2
12427,Wind Farm,2012-08-30 01:00:00,2.1
12428,Wind Farm,2012-08-30 02:00:00,3.1
12429,Wind Farm,2012-08-30 03:00:00,4.2
12430,Wind Farm,2012-08-30 04:00:00,4.2
12431,Wind Farm,2012-08-30 05:00:00,3.8
12432,Wind Farm,2012-08-30 06:00:00,4.9
12433,Wind Farm,2012-08-30 07:00:00,6.1
12434,Wind Farm,2012-08-30 08:00:00,5.9
12435,Wind Farm,2012-08-30 09:00:00,5.3
12436,Wind Farm,2012-08-30 10:00:00,5.8
12437,Wind Farm,2012-08-30 11:00:00,7.2
12438,Wind Farm,2012-08-30 12:00:00,7.1
12439,Wind Farm,2012-08-30 13:00:00,7.9
12440,Wind Farm,2012-08-30 14:00:00,7.3
12441,Wind Farm,2012-08-30 15:00:00,7.1
12442,Wind Farm,2012-08-30 16:00:00,7.7
12443,Wind Farm,2012-08-30 17:00:00,7.5
12444,Wind Farm,2012-08-30 18:00:00,7.5
12445,Wind Farm,2012-08-30 19:00:00,6.4
12446,Wind Farm,2012-08-30 20:00:00,7.4
12447,Wind Farm,2012-08-30 21:00:00,5.7
12448,Wind Farm,2012-08-30 22:00:00,5.9
12449,Wind Farm,2012-08-30 23:00:00,6.4
12450,Wind Farm,2012-08-31 00:00:00,7.6
12451,Wind Farm,2012-08-31 01:00:00,8.1
12452,Wind Farm,2012-08-31 02:00:00,7.4
12453,Wind Farm,2012-08-31 03:00:00,7.4
12454,Wind Farm,2012-08-31 04:00:00,7.9
12455,Wind Farm,2012-08-31 05:00:00,8.1
12456,Wind Farm,2012-08-31 06:00:00,7.7
12457,Wind Farm,2012-08-31 07:00:00,8.7
12458,Wind Farm,2012-08-31 08:00:00,8.7
12459,Wind Farm,2012-08-31 09:00:00,7.8
12460,Wind Farm,2012-08-31 10:00:00,7.7
12461,Wind Farm,2012-08-31 11:00:00,9.0
12462,Wind Farm,2012-08-31 12:00:00,9.9
12463,Wind Farm,2012-08-31 13:00:00,9.0
12464,Wind Farm,2012-08-31 14:00:00,10.3
12465,Wind Farm,2012-08-31 15:00:00,9.4
12466,Wind Farm,2012-08-31 16:00:00,9.6
12467,Wind Farm,2012-08-31 17:00:00,9.1
12468,Wind Farm,2012-08-31 18:00:00,8.6
12469,Wind Farm,2012-08-31 19:00:00,8.2
12470,Wind Farm,2012-08-31 20:00:00,7.8
12471,Wind Farm,2012-08-31 21:00:00,7.2
12472,Wind Farm,2012-08-31 22:00:00,6.9
12473,Wind Farm,2012-08-31 23:00:00,5.7
12474,Wind Farm,2012-09-01 00:00:00,4.8
12475,Wind Farm,2012-09-01 01:00:00,4.8
12476,Wind Farm,2012-09-01 02:00:00,4.6
12477,Wind Farm,2012-09-01 03:00:00,4.1
12478,Wind Farm,2012-09-01 04:00:00,3.7
12479,Wind Farm,2012-09-01 05:00:00,4.3
12480,Wind Farm,2012-09-01 06:00:00,3.5
12481,Wind Farm,2012-09-01 07:00:00,2.5
12482,Wind Farm,2012-09-01 08:00:00,2.7
12483,Wind Farm,2012-09-01 09:00:00,1.8
12484,Wind Farm,2012-09-01 10:00:00,2.4
12485,Wind Farm,2012-09-01 11:00:00,2.4
12486,Wind Farm,2012-09-01 12:00:00,2.3
12487,Wind Farm,2012-09-01 13:00:00,2.5
12488,Wind Farm,2012-09-01 14:00:00,2.2
12489,Wind Farm,2012-09-01 15:00:00,2.3
12490,Wind Farm,2012-09-01 16:00:00,2.1
12491,Wind Farm,2012-09-01 17:00:00,2.5
12492,Wind Farm,2012-09-01 18:00:00,1.4
12493,Wind Farm,2012-09-01 19:00:00,1.1
12494,Wind Farm,2012-09-01 20:00:00,0.6
12495,Wind Farm,2012-09-01 21:00:00,0.9
12496,Wind Farm,2012-09-01 22:00:00,1.5
12497,Wind Farm,2012-09-01 23:00:00,2.5
12498,Wind Farm,2012-09-02 00:00:00,3.5
12499,Wind Farm,2012-09-02 01:00:00,3.6
12500,Wind Farm,2012-09-02 02:00:00,4.1
12501,Wind Farm,2012-09-02 03:00:00,4.8
12502,Wind Farm,2012-09-02 04:00:00,5.8
12503,Wind Farm,2012-09-02 05:00:00,4.1
12504,Wind Farm,2012-09-02 06:00:00,3.9
12505,Wind Farm,2012-09-02 07:00:00,4.7
12506,Wind Farm,2012-09-02 08:00:00,5.4
12507,Wind Farm,2012-09-02 09:00:00,4.5
12508,Wind Farm,2012-09-02 10:00:00,3.6
12509,Wind Farm,2012-09-02 11:00:00,4.1
12510,Wind Farm,2012-09-02 12:00:00,4.0
12511,Wind Farm,2012-09-02 13:00:00,3.4
12512,Wind Farm,2012-09-02 14:00:00,4.2
12513,Wind Farm,2012-09-02 15:00:00,3.8
12514,Wind Farm,2012-09-02 16:00:00,3.9
12515,Wind Farm,2012-09-02 17:00:00,3.8
12516,Wind Farm,2012-09-02 18:00:00,3.9
12517,Wind Farm,2012-09-02 19:00:00,4.5
12518,Wind Farm,2012-09-02 20:00:00,4.0
12519,Wind Farm,2012-09-02 21:00:00,3.3
12520,Wind Farm,2012-09-02 22:00:00,2.6
12521,Wind Farm,2012-09-02 23:00:00,3.1
12522,Wind Farm,2012-09-03 00:00:00,3.5
12523,Wind Farm,2012-09-03 01:00:00,2.7
12524,Wind Farm,2012-09-03 02:00:00,3.3
12525,Wind Farm,2012-09-03 03:00:00,2.3
12526,Wind Farm,2012-09-03 04:00:00,2.2
12527,Wind Farm,2012-09-03 05:00:00,2.7
12528,Wind Farm,2012-09-03 06:00:00,2.1
12529,Wind Farm,2012-09-03 07:00:00,0.8
12530,Wind Farm,2012-09-03 08:00:00,0.2
12531,Wind Farm,2012-09-03 09:00:00,0.6
12532,Wind Farm,2012-09-03 10:00:00,1.8
12533,Wind Farm,2012-09-03 11:00:00,2.6
12534,Wind Farm,2012-09-03 13:00:00,3.2
12535,Wind Farm,2012-09-03 14:00:00,3.4
12536,Wind Farm,2012-09-03 15:00:00,3.0
12537,Wind Farm,2012-09-03 16:00:00,2.7
12538,Wind Farm,2012-09-03 17:00:00,3.5
12539,Wind Farm,2012-09-03 18:00:00,3.6
12540,Wind Farm,2012-09-03 19:00:00,4.0
12541,Wind Farm,2012-09-03 20:00:00,4.2
12542,Wind Farm,2012-09-03 21:00:00,4.3
12543,Wind Farm,2012-09-03 22:00:00,4.1
12544,Wind Farm,2012-09-03 23:00:00,3.0
12545,Wind Farm,2012-09-04 00:00:00,3.1
12546,Wind Farm,2012-09-04 01:00:00,2.8
12547,Wind Farm,2012-09-04 02:00:00,2.1
12548,Wind Farm,2012-09-04 03:00:00,2.3
12549,Wind Farm,2012-09-04 04:00:00,2.5
12550,Wind Farm,2012-09-04 05:00:00,2.9
12551,Wind Farm,2012-09-04 06:00:00,3.3
12552,Wind Farm,2012-09-04 07:00:00,3.2
12553,Wind Farm,2012-09-04 08:00:00,2.6
12554,Wind Farm,2012-09-04 09:00:00,2.3
12555,Wind Farm,2012-09-04 10:00:00,1.7
12556,Wind Farm,2012-09-04 11:00:00,2.3
12557,Wind Farm,2012-09-04 12:00:00,3.2
12558,Wind Farm,2012-09-04 13:00:00,2.7
12559,Wind Farm,2012-09-04 14:00:00,2.7
12560,Wind Farm,2012-09-04 15:00:00,2.7
12561,Wind Farm,2012-09-04 16:00:00,2.6
12562,Wind Farm,2012-09-04 17:00:00,3.6
12563,Wind Farm,2012-09-04 18:00:00,4.1
12564,Wind Farm,2012-09-04 19:00:00,4.2
12565,Wind Farm,2012-09-04 20:00:00,4.6
12566,Wind Farm,2012-09-04 21:00:00,4.0
12567,Wind Farm,2012-09-04 22:00:00,5.7
12568,Wind Farm,2012-09-04 23:00:00,5.3
12569,Wind Farm,2012-09-05 00:00:00,3.9
12570,Wind Farm,2012-09-05 01:00:00,4.8
12571,Wind Farm,2012-09-05 02:00:00,4.6
12572,Wind Farm,2012-09-05 03:00:00,4.8
12573,Wind Farm,2012-09-05 04:00:00,4.8
12574,Wind Farm,2012-09-05 05:00:00,5.3
12575,Wind Farm,2012-09-05 06:00:00,5.3
12576,Wind Farm,2012-09-05 07:00:00,4.5
12577,Wind Farm,2012-09-05 08:00:00,4.8
12578,Wind Farm,2012-09-05 09:00:00,4.4
12579,Wind Farm,2012-09-05 10:00:00,3.9
12580,Wind Farm,2012-09-05 11:00:00,4.1
12581,Wind Farm,2012-09-05 12:00:00,4.3
12582,Wind Farm,2012-09-05 13:00:00,4.1
12583,Wind Farm,2012-09-05 14:00:00,5.2
12584,Wind Farm,2012-09-05 15:00:00,5.8
12585,Wind Farm,2012-09-05 16:00:00,6.1
12586,Wind Farm,2012-09-05 17:00:00,6.7
12587,Wind Farm,2012-09-05 18:00:00,7.1
12588,Wind Farm,2012-09-05 19:00:00,7.6
12589,Wind Farm,2012-09-05 20:00:00,6.7
12590,Wind Farm,2012-09-05 21:00:00,6.6
12591,Wind Farm,2012-09-05 22:00:00,6.1
12592,Wind Farm,2012-09-05 23:00:00,6.1
12593,Wind Farm,2012-09-06 00:00:00,5.7
12594,Wind Farm,2012-09-06 01:00:00,5.8
12595,Wind Farm,2012-09-06 02:00:00,5.5
12596,Wind Farm,2012-09-06 03:00:00,6.2
12597,Wind Farm,2012-09-06 04:00:00,6.0
12598,Wind Farm,2012-09-06 05:00:00,5.2
12599,Wind Farm,2012-09-06 06:00:00,4.3
12600,Wind Farm,2012-09-06 07:00:00,4.2
12601,Wind Farm,2012-09-06 08:00:00,3.8
12602,Wind Farm,2012-09-06 09:00:00,3.3
12603,Wind Farm,2012-09-06 10:00:00,2.4
12604,Wind Farm,2012-09-06 11:00:00,2.6
12605,Wind Farm,2012-09-06 12:00:00,2.9
12606,Wind Farm,2012-09-06 13:00:00,2.9
12607,Wind Farm,2012-09-06 14:00:00,2.5
12608,Wind Farm,2012-09-06 15:00:00,2.0
12609,Wind Farm,2012-09-06 16:00:00,2.0
12610,Wind Farm,2012-09-06 17:00:00,1.6
12611,Wind Farm,2012-09-06 18:00:00,1.3
12612,Wind Farm,2012-09-06 19:00:00,2.2
12613,Wind Farm,2012-09-06 20:00:00,2.5
12614,Wind Farm,2012-09-06 21:00:00,2.9
12615,Wind Farm,2012-09-06 22:00:00,1.6
12616,Wind Farm,2012-09-06 23:00:00,0.9
12617,Wind Farm,2012-09-07 00:00:00,1.4
12618,Wind Farm,2012-09-07 01:00:00,2.2
12619,Wind Farm,2012-09-07 02:00:00,3.4
12620,Wind Farm,2012-09-07 03:00:00,4.1
12621,Wind Farm,2012-09-07 04:00:00,4.8
12622,Wind Farm,2012-09-07 05:00:00,4.9
12623,Wind Farm,2012-09-07 06:00:00,5.2
12624,Wind Farm,2012-09-07 07:00:00,5.4
12625,Wind Farm,2012-09-07 08:00:00,5.7
12626,Wind Farm,2012-09-07 09:00:00,4.1
12627,Wind Farm,2012-09-07 10:00:00,4.6
12628,Wind Farm,2012-09-07 11:00:00,3.9
12629,Wind Farm,2012-09-07 12:00:00,4.1
12630,Wind Farm,2012-09-07 13:00:00,4.3
12631,Wind Farm,2012-09-07 14:00:00,4.4
12632,Wind Farm,2012-09-07 15:00:00,4.4
12633,Wind Farm,2012-09-07 16:00:00,3.9
12634,Wind Farm,2012-09-07 17:00:00,4.0
12635,Wind Farm,2012-09-07 18:00:00,3.6
12636,Wind Farm,2012-09-07 19:00:00,3.2
12637,Wind Farm,2012-09-07 20:00:00,3.7
12638,Wind Farm,2012-09-07 21:00:00,3.1
12639,Wind Farm,2012-09-07 22:00:00,3.0
12640,Wind Farm,2012-09-07 23:00:00,3.4
12641,Wind Farm,2012-09-08 00:00:00,3.4
12642,Wind Farm,2012-09-08 01:00:00,2.9
12643,Wind Farm,2012-09-08 02:00:00,2.6
12644,Wind Farm,2012-09-08 03:00:00,2.2
12645,Wind Farm,2012-09-08 04:00:00,2.4
12646,Wind Farm,2012-09-08 05:00:00,2.2
12647,Wind Farm,2012-09-08 06:00:00,2.8
12648,Wind Farm,2012-09-08 07:00:00,2.6
12649,Wind Farm,2012-09-08 08:00:00,2.9
12650,Wind Farm,2012-09-08 09:00:00,2.6
12651,Wind Farm,2012-09-08 10:00:00,1.7
12652,Wind Farm,2012-09-08 11:00:00,0.9
12653,Wind Farm,2012-09-08 12:00:00,1.3
12654,Wind Farm,2012-09-08 13:00:00,1.3
12655,Wind Farm,2012-09-08 14:00:00,1.1
12656,Wind Farm,2012-09-08 15:00:00,0.9
12657,Wind Farm,2012-09-08 16:00:00,1.0
12658,Wind Farm,2012-09-08 17:00:00,1.3
12659,Wind Farm,2012-09-08 18:00:00,1.1
12660,Wind Farm,2012-09-08 19:00:00,1.3
12661,Wind Farm,2012-09-08 20:00:00,2.1
12662,Wind Farm,2012-09-08 21:00:00,2.5
12663,Wind Farm,2012-09-08 22:00:00,3.2
12664,Wind Farm,2012-09-08 23:00:00,5.5
12665,Wind Farm,2012-09-09 00:00:00,6.0
12666,Wind Farm,2012-09-09 01:00:00,4.8
12667,Wind Farm,2012-09-09 02:00:00,4.1
12668,Wind Farm,2012-09-09 03:00:00,4.9
12669,Wind Farm,2012-09-09 04:00:00,5.1
12670,Wind Farm,2012-09-09 05:00:00,4.6
12671,Wind Farm,2012-09-09 06:00:00,5.6
12672,Wind Farm,2012-09-09 07:00:00,6.4
12673,Wind Farm,2012-09-09 08:00:00,6.3
12674,Wind Farm,2012-09-09 09:00:00,5.8
12675,Wind Farm,2012-09-09 10:00:00,3.8
12676,Wind Farm,2012-09-09 11:00:00,3.5
12677,Wind Farm,2012-09-09 12:00:00,3.9
12678,Wind Farm,2012-09-09 13:00:00,4.7
12679,Wind Farm,2012-09-09 14:00:00,5.4
12680,Wind Farm,2012-09-09 15:00:00,5.8
12681,Wind Farm,2012-09-09 16:00:00,6.2
12682,Wind Farm,2012-09-09 17:00:00,6.2
12683,Wind Farm,2012-09-09 18:00:00,5.8
12684,Wind Farm,2012-09-09 19:00:00,5.0
12685,Wind Farm,2012-09-09 20:00:00,6.2
12686,Wind Farm,2012-09-09 21:00:00,6.9
12687,Wind Farm,2012-09-09 22:00:00,7.0
12688,Wind Farm,2012-09-09 23:00:00,7.2
12689,Wind Farm,2012-09-10 00:00:00,7.1
12690,Wind Farm,2012-09-10 01:00:00,4.9
12691,Wind Farm,2012-09-10 02:00:00,4.5
12692,Wind Farm,2012-09-10 03:00:00,3.9
12693,Wind Farm,2012-09-10 04:00:00,4.1
12694,Wind Farm,2012-09-10 05:00:00,4.2
12695,Wind Farm,2012-09-10 06:00:00,4.5
12696,Wind Farm,2012-09-10 07:00:00,4.4
12697,Wind Farm,2012-09-10 08:00:00,3.2
12698,Wind Farm,2012-09-10 09:00:00,3.1
12699,Wind Farm,2012-09-10 10:00:00,2.7
12700,Wind Farm,2012-09-10 11:00:00,4.0
12701,Wind Farm,2012-09-10 12:00:00,4.9
12702,Wind Farm,2012-09-10 13:00:00,6.0
12703,Wind Farm,2012-09-10 14:00:00,6.6
12704,Wind Farm,2012-09-10 15:00:00,6.4
12705,Wind Farm,2012-09-10 16:00:00,6.3
12706,Wind Farm,2012-09-10 17:00:00,6.6
12707,Wind Farm,2012-09-10 18:00:00,5.1
12708,Wind Farm,2012-09-10 19:00:00,5.0
12709,Wind Farm,2012-09-10 20:00:00,6.3
12710,Wind Farm,2012-09-10 21:00:00,7.0
12711,Wind Farm,2012-09-10 22:00:00,6.8
12712,Wind Farm,2012-09-10 23:00:00,7.5
12713,Wind Farm,2012-09-11 00:00:00,7.5
12714,Wind Farm,2012-09-11 01:00:00,6.5
12715,Wind Farm,2012-09-11 02:00:00,5.5
12716,Wind Farm,2012-09-11 03:00:00,6.6
12717,Wind Farm,2012-09-11 04:00:00,7.5
12718,Wind Farm,2012-09-11 05:00:00,6.6
12719,Wind Farm,2012-09-11 06:00:00,5.7
12720,Wind Farm,2012-09-11 07:00:00,4.9
12721,Wind Farm,2012-09-11 08:00:00,5.7
12722,Wind Farm,2012-09-11 09:00:00,6.8
12723,Wind Farm,2012-09-11 10:00:00,6.8
12724,Wind Farm,2012-09-11 11:00:00,5.6
12725,Wind Farm,2012-09-11 12:00:00,7.2
12726,Wind Farm,2012-09-11 13:00:00,6.0
12727,Wind Farm,2012-09-11 14:00:00,5.3
12728,Wind Farm,2012-09-11 15:00:00,5.6
12729,Wind Farm,2012-09-11 16:00:00,5.5
12730,Wind Farm,2012-09-11 17:00:00,6.0
12731,Wind Farm,2012-09-11 18:00:00,6.0
12732,Wind Farm,2012-09-11 19:00:00,5.4
12733,Wind Farm,2012-09-11 20:00:00,5.2
12734,Wind Farm,2012-09-11 21:00:00,6.3
12735,Wind Farm,2012-09-11 22:00:00,6.0
12736,Wind Farm,2012-09-11 23:00:00,5.9
12737,Wind Farm,2012-09-12 00:00:00,5.5
12738,Wind Farm,2012-09-12 01:00:00,5.6
12739,Wind Farm,2012-09-12 02:00:00,5.2
12740,Wind Farm,2012-09-12 03:00:00,6.0
12741,Wind Farm,2012-09-12 04:00:00,5.5
12742,Wind Farm,2012-09-12 05:00:00,5.4
12743,Wind Farm,2012-09-12 06:00:00,4.5
12744,Wind Farm,2012-09-12 07:00:00,4.6
12745,Wind Farm,2012-09-12 08:00:00,4.4
12746,Wind Farm,2012-09-12 09:00:00,4.6
12747,Wind Farm,2012-09-12 10:00:00,5.1
12748,Wind Farm,2012-09-12 11:00:00,5.5
12749,Wind Farm,2012-09-12 12:00:00,5.7
12750,Wind Farm,2012-09-12 13:00:00,5.2
12751,Wind Farm,2012-09-12 14:00:00,5.1
12752,Wind Farm,2012-09-12 15:00:00,5.4
12753,Wind Farm,2012-09-12 16:00:00,5.3
12754,Wind Farm,2012-09-12 17:00:00,4.8
12755,Wind Farm,2012-09-12 18:00:00,4.4
12756,Wind Farm,2012-09-12 19:00:00,3.9
12757,Wind Farm,2012-09-12 20:00:00,4.0
12758,Wind Farm,2012-09-12 21:00:00,5.4
12759,Wind Farm,2012-09-12 22:00:00,6.2
12760,Wind Farm,2012-09-12 23:00:00,6.1
12761,Wind Farm,2012-09-13 00:00:00,6.4
12762,Wind Farm,2012-09-13 01:00:00,7.0
12763,Wind Farm,2012-09-13 02:00:00,7.2
12764,Wind Farm,2012-09-13 03:00:00,6.6
12765,Wind Farm,2012-09-13 04:00:00,5.1
12766,Wind Farm,2012-09-13 05:00:00,5.1
12767,Wind Farm,2012-09-13 06:00:00,4.6
12768,Wind Farm,2012-09-13 07:00:00,4.3
12769,Wind Farm,2012-09-13 08:00:00,3.3
12770,Wind Farm,2012-09-13 09:00:00,4.3
12771,Wind Farm,2012-09-13 10:00:00,4.8
12772,Wind Farm,2012-09-13 11:00:00,5.6
12773,Wind Farm,2012-09-13 12:00:00,4.6
12774,Wind Farm,2012-09-13 13:00:00,3.9
12775,Wind Farm,2012-09-13 14:00:00,4.7
12776,Wind Farm,2012-09-13 15:00:00,4.1
12777,Wind Farm,2012-09-13 16:00:00,3.5
12778,Wind Farm,2012-09-13 17:00:00,4.4
12779,Wind Farm,2012-09-13 18:00:00,4.4
12780,Wind Farm,2012-09-13 19:00:00,3.8
12781,Wind Farm,2012-09-13 20:00:00,2.9
12782,Wind Farm,2012-09-13 21:00:00,2.5
12783,Wind Farm,2012-09-13 22:00:00,2.8
12784,Wind Farm,2012-09-13 23:00:00,2.4
12785,Wind Farm,2012-09-14 00:00:00,3.2
12786,Wind Farm,2012-09-14 01:00:00,4.8
12787,Wind Farm,2012-09-14 02:00:00,5.5
12788,Wind Farm,2012-09-14 03:00:00,6.2
12789,Wind Farm,2012-09-14 04:00:00,7.1
12790,Wind Farm,2012-09-14 05:00:00,7.2
12791,Wind Farm,2012-09-14 06:00:00,7.1
12792,Wind Farm,2012-09-14 07:00:00,8.5
12793,Wind Farm,2012-09-14 08:00:00,8.1
12794,Wind Farm,2012-09-14 09:00:00,8.5
12795,Wind Farm,2012-09-14 10:00:00,8.1
12796,Wind Farm,2012-09-14 11:00:00,8.6
12797,Wind Farm,2012-09-14 12:00:00,8.4
12798,Wind Farm,2012-09-14 13:00:00,8.0
12799,Wind Farm,2012-09-14 14:00:00,8.8
12800,Wind Farm,2012-09-14 15:00:00,8.0
12801,Wind Farm,2012-09-14 16:00:00,8.6
12802,Wind Farm,2012-09-14 17:00:00,7.8
12803,Wind Farm,2012-09-14 18:00:00,6.9
12804,Wind Farm,2012-09-14 19:00:00,6.0
12805,Wind Farm,2012-09-14 20:00:00,6.1
12806,Wind Farm,2012-09-14 21:00:00,5.7
12807,Wind Farm,2012-09-14 22:00:00,5.6
12808,Wind Farm,2012-09-14 23:00:00,5.9
12809,Wind Farm,2012-09-15 00:00:00,4.9
12810,Wind Farm,2012-09-15 01:00:00,4.7
12811,Wind Farm,2012-09-15 02:00:00,4.9
12812,Wind Farm,2012-09-15 03:00:00,4.6
12813,Wind Farm,2012-09-15 04:00:00,4.7
12814,Wind Farm,2012-09-15 05:00:00,4.8
12815,Wind Farm,2012-09-15 06:00:00,4.3
12816,Wind Farm,2012-09-15 07:00:00,4.7
12817,Wind Farm,2012-09-15 08:00:00,4.2
12818,Wind Farm,2012-09-15 09:00:00,3.1
12819,Wind Farm,2012-09-15 10:00:00,2.6
12820,Wind Farm,2012-09-15 11:00:00,3.3
12821,Wind Farm,2012-09-15 12:00:00,3.4
12822,Wind Farm,2012-09-15 13:00:00,3.6
12823,Wind Farm,2012-09-15 14:00:00,3.5
12824,Wind Farm,2012-09-15 15:00:00,3.1
12825,Wind Farm,2012-09-15 16:00:00,3.1
12826,Wind Farm,2012-09-15 17:00:00,3.9
12827,Wind Farm,2012-09-15 18:00:00,4.2
12828,Wind Farm,2012-09-15 19:00:00,3.8
12829,Wind Farm,2012-09-15 20:00:00,3.1
12830,Wind Farm,2012-09-15 21:00:00,4.7
12831,Wind Farm,2012-09-15 22:00:00,5.0
12832,Wind Farm,2012-09-15 23:00:00,5.5
12833,Wind Farm,2012-09-16 00:00:00,5.6
12834,Wind Farm,2012-09-16 01:00:00,4.7
12835,Wind Farm,2012-09-16 02:00:00,5.0
12836,Wind Farm,2012-09-16 03:00:00,5.3
12837,Wind Farm,2012-09-16 04:00:00,6.6
12838,Wind Farm,2012-09-16 05:00:00,6.4
12839,Wind Farm,2012-09-16 06:00:00,6.8
12840,Wind Farm,2012-09-16 07:00:00,6.7
12841,Wind Farm,2012-09-16 08:00:00,6.5
12842,Wind Farm,2012-09-16 09:00:00,5.3
12843,Wind Farm,2012-09-16 10:00:00,4.0
12844,Wind Farm,2012-09-16 11:00:00,4.2
12845,Wind Farm,2012-09-16 12:00:00,5.1
12846,Wind Farm,2012-09-16 13:00:00,5.5
12847,Wind Farm,2012-09-16 14:00:00,4.8
12848,Wind Farm,2012-09-16 15:00:00,5.1
12849,Wind Farm,2012-09-16 16:00:00,4.7
12850,Wind Farm,2012-09-16 17:00:00,4.7
12851,Wind Farm,2012-09-16 18:00:00,4.8
12852,Wind Farm,2012-09-16 19:00:00,4.8
12853,Wind Farm,2012-09-16 20:00:00,5.6
12854,Wind Farm,2012-09-16 21:00:00,6.4
12855,Wind Farm,2012-09-16 22:00:00,4.9
12856,Wind Farm,2012-09-16 23:00:00,4.0
12857,Wind Farm,2012-09-17 00:00:00,3.9
12858,Wind Farm,2012-09-17 01:00:00,4.7
12859,Wind Farm,2012-09-17 02:00:00,5.6
12860,Wind Farm,2012-09-17 03:00:00,5.8
12861,Wind Farm,2012-09-17 04:00:00,5.4
12862,Wind Farm,2012-09-17 05:00:00,4.7
12863,Wind Farm,2012-09-17 06:00:00,4.5
12864,Wind Farm,2012-09-17 07:00:00,4.1
12865,Wind Farm,2012-09-17 08:00:00,4.6
12866,Wind Farm,2012-09-17 09:00:00,4.3
12867,Wind Farm,2012-09-17 10:00:00,3.5
12868,Wind Farm,2012-09-17 11:00:00,3.4
12869,Wind Farm,2012-09-17 12:00:00,3.6
12870,Wind Farm,2012-09-17 13:00:00,3.6
12871,Wind Farm,2012-09-17 14:00:00,4.0
12872,Wind Farm,2012-09-17 15:00:00,4.6
12873,Wind Farm,2012-09-17 16:00:00,4.6
12874,Wind Farm,2012-09-17 17:00:00,4.4
12875,Wind Farm,2012-09-17 18:00:00,4.8
12876,Wind Farm,2012-09-17 19:00:00,5.1
12877,Wind Farm,2012-09-17 20:00:00,5.8
12878,Wind Farm,2012-09-17 21:00:00,6.6
12879,Wind Farm,2012-09-17 22:00:00,5.9
12880,Wind Farm,2012-09-17 23:00:00,5.1
12881,Wind Farm,2012-09-18 00:00:00,4.7
12882,Wind Farm,2012-09-18 01:00:00,5.1
12883,Wind Farm,2012-09-18 02:00:00,5.2
12884,Wind Farm,2012-09-18 03:00:00,4.8
12885,Wind Farm,2012-09-18 04:00:00,5.1
12886,Wind Farm,2012-09-18 05:00:00,6.2
12887,Wind Farm,2012-09-18 06:00:00,7.0
12888,Wind Farm,2012-09-18 07:00:00,7.2
12889,Wind Farm,2012-09-18 08:00:00,6.4
12890,Wind Farm,2012-09-18 09:00:00,6.9
12891,Wind Farm,2012-09-18 10:00:00,5.5
12892,Wind Farm,2012-09-18 11:00:00,5.0
12893,Wind Farm,2012-09-18 12:00:00,4.3
12894,Wind Farm,2012-09-18 13:00:00,4.2
12895,Wind Farm,2012-09-18 14:00:00,6.5
12896,Wind Farm,2012-09-18 15:00:00,6.3
12897,Wind Farm,2012-09-18 16:00:00,6.2
12898,Wind Farm,2012-09-18 17:00:00,6.3
12899,Wind Farm,2012-09-18 18:00:00,5.3
12900,Wind Farm,2012-09-18 19:00:00,4.7
12901,Wind Farm,2012-09-18 20:00:00,4.1
12902,Wind Farm,2012-09-18 21:00:00,5.1
12903,Wind Farm,2012-09-18 22:00:00,6.7
12904,Wind Farm,2012-09-18 23:00:00,4.5
12905,Wind Farm,2012-09-19 00:00:00,3.9
12906,Wind Farm,2012-09-19 01:00:00,5.6
12907,Wind Farm,2012-09-19 02:00:00,5.7
12908,Wind Farm,2012-09-19 03:00:00,5.1
12909,Wind Farm,2012-09-19 04:00:00,5.7
12910,Wind Farm,2012-09-19 05:00:00,5.7
12911,Wind Farm,2012-09-19 06:00:00,5.7
12912,Wind Farm,2012-09-19 07:00:00,5.7
12913,Wind Farm,2012-09-19 08:00:00,4.5
12914,Wind Farm,2012-09-19 09:00:00,4.3
12915,Wind Farm,2012-09-19 10:00:00,5.0
12916,Wind Farm,2012-09-19 11:00:00,6.6
12917,Wind Farm,2012-09-19 12:00:00,6.5
12918,Wind Farm,2012-09-19 13:00:00,6.1
12919,Wind Farm,2012-09-19 14:00:00,6.5
12920,Wind Farm,2012-09-19 15:00:00,6.7
12921,Wind Farm,2012-09-19 16:00:00,7.7
12922,Wind Farm,2012-09-19 17:00:00,5.9
12923,Wind Farm,2012-09-19 18:00:00,5.3
12924,Wind Farm,2012-09-19 19:00:00,5.4
12925,Wind Farm,2012-09-19 20:00:00,4.7
12926,Wind Farm,2012-09-19 21:00:00,4.0
12927,Wind Farm,2012-09-19 22:00:00,2.5
12928,Wind Farm,2012-09-19 23:00:00,4.5
12929,Wind Farm,2012-09-20 00:00:00,5.1
12930,Wind Farm,2012-09-20 01:00:00,5.5
12931,Wind Farm,2012-09-20 02:00:00,5.3
12932,Wind Farm,2012-09-20 03:00:00,5.6
12933,Wind Farm,2012-09-20 04:00:00,5.9
12934,Wind Farm,2012-09-20 05:00:00,6.1
12935,Wind Farm,2012-09-20 06:00:00,6.8
12936,Wind Farm,2012-09-20 07:00:00,5.9
12937,Wind Farm,2012-09-20 08:00:00,6.5
12938,Wind Farm,2012-09-20 09:00:00,5.9
12939,Wind Farm,2012-09-20 10:00:00,5.2
12940,Wind Farm,2012-09-20 11:00:00,4.9
