,Date,KWH,Source
23391,2011-10-11 08:00:00,32980.0,Wind
23392,2011-10-11 09:00:00,27708.0,Wind
23393,2011-10-11 10:00:00,29064.0,Wind
23394,2011-10-11 11:00:00,26368.0,Wind
23395,2011-10-11 12:00:00,28708.0,Wind
23396,2011-10-11 13:00:00,30912.0,Wind
23397,2011-10-11 14:00:00,29720.0,Wind
23398,2011-10-11 15:00:00,36364.0,Wind
23399,2011-10-11 16:00:00,35424.0,Wind
23400,2011-10-11 17:00:00,37784.0,Wind
23401,2011-10-11 18:00:00,28080.0,Wind
23402,2011-10-11 19:00:00,28484.0,Wind
23403,2011-10-11 20:00:00,24708.0,Wind
23404,2011-10-11 21:00:00,26104.0,Wind
23405,2011-10-11 22:00:00,20912.0,Wind
23406,2011-10-11 23:00:00,17192.0,Wind
23407,2011-10-12 00:00:00,18760.0,Wind
23408,2011-10-12 01:00:00,15240.0,Wind
23409,2011-10-12 02:00:00,19720.0,Wind
23410,2011-10-12 03:00:00,15784.0,Wind
23411,2011-10-12 04:00:00,15100.0,Wind
23412,2011-10-12 05:00:00,11704.0,Wind
23413,2011-10-12 06:00:00,12556.0,Wind
23414,2011-10-12 07:00:00,14908.0,Wind
23415,2011-10-12 08:00:00,15296.0,Wind
23416,2011-10-12 09:00:00,15888.0,Wind
23417,2011-10-12 10:00:00,15628.0,Wind
23418,2011-10-12 11:00:00,14280.0,Wind
23419,2011-10-12 12:00:00,14328.0,Wind
23420,2011-10-12 13:00:00,11156.0,Wind
23421,2011-10-12 14:00:00,0.0,Wind
23422,2011-10-12 15:00:00,0.0,Wind
23423,2011-10-12 16:00:00,7528.0,Wind
23424,2011-10-12 17:00:00,6544.0,Wind
23425,2011-10-12 18:00:00,7976.0,Wind
23426,2011-10-12 19:00:00,4192.0,Wind
23427,2011-10-12 20:00:00,7008.0,Wind
23428,2011-10-12 21:00:00,7236.0,Wind
23429,2011-10-12 22:00:00,4296.0,Wind
23430,2011-10-12 23:00:00,7408.0,Wind
23431,2011-10-13 00:00:00,8752.0,Wind
23432,2011-10-13 01:00:00,5512.0,Wind
23433,2011-10-13 02:00:00,5356.0,Wind
23434,2011-10-13 03:00:00,5320.0,Wind
23435,2011-10-13 04:00:00,3984.0,Wind
23436,2011-10-13 05:00:00,3052.0,Wind
23437,2011-10-13 06:00:00,3584.0,Wind
23438,2011-10-13 07:00:00,3612.0,Wind
23439,2011-10-13 08:00:00,2468.0,Wind
23440,2011-10-13 09:00:00,3796.0,Wind
23441,2011-10-13 10:00:00,2316.0,Wind
23442,2011-10-13 11:00:00,4668.0,Wind
23443,2011-10-13 12:00:00,6724.0,Wind
23444,2011-10-13 13:00:00,11732.0,Wind
23445,2011-10-13 14:00:00,10980.0,Wind
23446,2011-10-13 15:00:00,8368.0,Wind
23447,2011-10-13 16:00:00,6932.0,Wind
23448,2011-10-13 17:00:00,4116.0,Wind
23449,2011-10-13 18:00:00,3720.0,Wind
23450,2011-10-13 19:00:00,3520.0,Wind
23451,2011-10-13 20:00:00,7608.0,Wind
23452,2011-10-13 21:00:00,16340.0,Wind
23453,2011-10-13 22:00:00,14676.0,Wind
23454,2011-10-13 23:00:00,24124.0,Wind
23455,2011-10-14 00:00:00,26744.0,Wind
23456,2011-10-14 01:00:00,18928.0,Wind
23457,2011-10-14 02:00:00,16716.0,Wind
23458,2011-10-14 03:00:00,14768.0,Wind
23459,2011-10-14 04:00:00,7836.0,Wind
23460,2011-10-14 05:00:00,7272.0,Wind
23461,2011-10-14 06:00:00,5924.0,Wind
23462,2011-10-14 07:00:00,7104.0,Wind
23463,2011-10-14 08:00:00,12008.0,Wind
23464,2011-10-14 09:00:00,11500.0,Wind
23465,2011-10-14 10:00:00,9408.0,Wind
23466,2011-10-14 11:00:00,3040.0,Wind
23467,2011-10-14 12:00:00,1416.0,Wind
23468,2011-10-14 13:00:00,3440.0,Wind
23469,2011-10-14 14:00:00,4604.0,Wind
23470,2011-10-14 15:00:00,5676.0,Wind
23471,2011-10-14 16:00:00,9600.0,Wind
23472,2011-10-14 17:00:00,9812.0,Wind
23473,2011-10-14 18:00:00,7332.0,Wind
23474,2011-10-14 19:00:00,10424.0,Wind
23475,2011-10-14 20:00:00,21456.0,Wind
23476,2011-10-14 21:00:00,26596.0,Wind
23477,2011-10-14 22:00:00,32572.0,Wind
23478,2011-10-14 23:00:00,38992.0,Wind
23479,2011-10-15 00:00:00,30828.0,Wind
23480,2011-10-15 01:00:00,33740.0,Wind
23481,2011-10-15 02:00:00,37272.0,Wind
23482,2011-10-15 03:00:00,35568.0,Wind
23483,2011-10-15 04:00:00,28664.0,Wind
23484,2011-10-15 05:00:00,19288.0,Wind
23485,2011-10-15 06:00:00,15380.0,Wind
23486,2011-10-15 07:00:00,13948.0,Wind
23487,2011-10-15 08:00:00,16416.0,Wind
23488,2011-10-15 09:00:00,9704.0,Wind
23489,2011-10-15 10:00:00,4980.0,Wind
23490,2011-10-15 11:00:00,1196.0,Wind
23491,2011-10-15 12:00:00,88.0,Wind
23492,2011-10-15 13:00:00,164.0,Wind
23493,2011-10-15 14:00:00,332.0,Wind
23494,2011-10-15 15:00:00,1504.0,Wind
23495,2011-10-15 16:00:00,2748.0,Wind
23496,2011-10-15 17:00:00,2472.0,Wind
23497,2011-10-15 18:00:00,2984.0,Wind
23498,2011-10-15 19:00:00,9128.0,Wind
23499,2011-10-15 20:00:00,11576.0,Wind
23500,2011-10-15 21:00:00,21116.0,Wind
23501,2011-10-15 22:00:00,17700.0,Wind
23502,2011-10-15 23:00:00,13580.0,Wind
23503,2011-10-16 00:00:00,17140.0,Wind
23504,2011-10-16 01:00:00,14968.0,Wind
23505,2011-10-16 02:00:00,6396.0,Wind
23506,2011-10-16 03:00:00,5208.0,Wind
23507,2011-10-16 04:00:00,6948.0,Wind
23508,2011-10-16 05:00:00,9952.0,Wind
23509,2011-10-16 06:00:00,14476.0,Wind
23510,2011-10-16 07:00:00,15680.0,Wind
23511,2011-10-16 08:00:00,16308.0,Wind
23512,2011-10-16 09:00:00,13648.0,Wind
23513,2011-10-16 10:00:00,8432.0,Wind
23514,2011-10-16 11:00:00,2504.0,Wind
23515,2011-10-16 12:00:00,688.0,Wind
23516,2011-10-16 13:00:00,300.0,Wind
23517,2011-10-16 14:00:00,440.0,Wind
23518,2011-10-16 15:00:00,892.0,Wind
23519,2011-10-16 16:00:00,2336.0,Wind
23520,2011-10-16 17:00:00,1828.0,Wind
23521,2011-10-16 18:00:00,1596.0,Wind
23522,2011-10-16 19:00:00,1636.0,Wind
23523,2011-10-16 20:00:00,1208.0,Wind
23524,2011-10-16 21:00:00,2196.0,Wind
23525,2011-10-16 22:00:00,1020.0,Wind
23526,2011-10-16 23:00:00,1900.0,Wind
23527,2011-10-17 00:00:00,3664.0,Wind
23528,2011-10-17 01:00:00,3756.0,Wind
23529,2011-10-17 02:00:00,3684.0,Wind
23530,2011-10-17 03:00:00,1772.0,Wind
23531,2011-10-17 04:00:00,988.0,Wind
23532,2011-10-17 05:00:00,2864.0,Wind
23533,2011-10-17 06:00:00,2348.0,Wind
23534,2011-10-17 07:00:00,4636.0,Wind
23535,2011-10-17 08:00:00,7392.0,Wind
23536,2011-10-17 09:00:00,7072.0,Wind
23537,2011-10-17 10:00:00,4956.0,Wind
23538,2011-10-17 11:00:00,4608.0,Wind
23539,2011-10-17 12:00:00,6024.0,Wind
23540,2011-10-17 13:00:00,3120.0,Wind
23541,2011-10-17 14:00:00,4356.0,Wind
23542,2011-10-17 15:00:00,6604.0,Wind
23543,2011-10-17 16:00:00,10672.0,Wind
23544,2011-10-17 17:00:00,14640.0,Wind
23545,2011-10-17 18:00:00,9068.0,Wind
23546,2011-10-17 19:00:00,14128.0,Wind
23547,2011-10-17 20:00:00,15064.0,Wind
23548,2011-10-17 21:00:00,12716.0,Wind
23549,2011-10-17 22:00:00,18448.0,Wind
23550,2011-10-17 23:00:00,25884.0,Wind
23551,2011-10-18 00:00:00,31788.0,Wind
23552,2011-10-18 01:00:00,25364.0,Wind
23553,2011-10-18 02:00:00,34576.0,Wind
23554,2011-10-18 03:00:00,47940.0,Wind
23555,2011-10-18 04:00:00,48652.0,Wind
23556,2011-10-18 05:00:00,43504.0,Wind
23557,2011-10-18 06:00:00,44836.0,Wind
23558,2011-10-18 07:00:00,44304.0,Wind
23559,2011-10-18 08:00:00,46824.0,Wind
23560,2011-10-18 09:00:00,45256.0,Wind
23561,2011-10-18 10:00:00,47284.0,Wind
23562,2011-10-18 11:00:00,25540.0,Wind
23563,2011-10-18 12:00:00,21772.0,Wind
23564,2011-10-18 13:00:00,8676.0,Wind
23565,2011-10-18 14:00:00,14748.0,Wind
23566,2011-10-18 15:00:00,10740.0,Wind
23567,2011-10-18 16:00:00,11084.0,Wind
23568,2011-10-18 17:00:00,10020.0,Wind
23569,2011-10-18 18:00:00,12184.0,Wind
23570,2011-10-18 19:00:00,13632.0,Wind
23571,2011-10-18 20:00:00,22400.0,Wind
23572,2011-10-18 21:00:00,12800.0,Wind
23573,2011-10-18 22:00:00,15348.0,Wind
23574,2011-10-18 23:00:00,14752.0,Wind
23575,2011-10-19 00:00:00,10232.0,Wind
23576,2011-10-19 01:00:00,11584.0,Wind
23577,2011-10-19 02:00:00,10732.0,Wind
23578,2011-10-19 03:00:00,11360.0,Wind
23579,2011-10-19 04:00:00,13028.0,Wind
23580,2011-10-19 05:00:00,12724.0,Wind
23581,2011-10-19 06:00:00,10976.0,Wind
23582,2011-10-19 07:00:00,17440.0,Wind
23583,2011-10-19 08:00:00,18304.0,Wind
23584,2011-10-19 09:00:00,17328.0,Wind
23585,2011-10-19 10:00:00,13920.0,Wind
23586,2011-10-19 11:00:00,9500.0,Wind
23587,2011-10-19 12:00:00,9028.0,Wind
23588,2011-10-19 13:00:00,5992.0,Wind
23589,2011-10-19 14:00:00,7856.0,Wind
23590,2011-10-19 15:00:00,16760.0,Wind
23591,2011-10-19 16:00:00,18300.0,Wind
23592,2011-10-19 17:00:00,8600.0,Wind
23593,2011-10-19 18:00:00,4656.0,Wind
23594,2011-10-19 19:00:00,8196.0,Wind
23595,2011-10-19 20:00:00,8556.0,Wind
23596,2011-10-19 21:00:00,8200.0,Wind
23597,2011-10-19 22:00:00,6284.0,Wind
23598,2011-10-19 23:00:00,6148.0,Wind
23599,2011-10-20 00:00:00,4692.0,Wind
23600,2011-10-20 01:00:00,6388.0,Wind
23601,2011-10-20 02:00:00,2772.0,Wind
23602,2011-10-20 03:00:00,1436.0,Wind
23603,2011-10-20 04:00:00,8664.0,Wind
23604,2011-10-20 05:00:00,7352.0,Wind
23605,2011-10-20 06:00:00,4200.0,Wind
23606,2011-10-20 07:00:00,9584.0,Wind
23607,2011-10-20 08:00:00,4648.0,Wind
23608,2011-10-20 09:00:00,3196.0,Wind
23609,2011-10-20 10:00:00,2388.0,Wind
23610,2011-10-20 11:00:00,1500.0,Wind
23611,2011-10-20 12:00:00,1212.0,Wind
23612,2011-10-20 13:00:00,1776.0,Wind
23613,2011-10-20 14:00:00,3416.0,Wind
23614,2011-10-20 15:00:00,2744.0,Wind
23615,2011-10-20 16:00:00,4536.0,Wind
23616,2011-10-20 17:00:00,2680.0,Wind
23617,2011-10-20 18:00:00,2668.0,Wind
23618,2011-10-20 19:00:00,1524.0,Wind
23619,2011-10-20 20:00:00,1608.0,Wind
23620,2011-10-20 21:00:00,96.0,Wind
23621,2011-10-20 22:00:00,664.0,Wind
23622,2011-10-20 23:00:00,740.0,Wind
23623,2011-10-21 00:00:00,2872.0,Wind
23624,2011-10-21 01:00:00,5004.0,Wind
23625,2011-10-21 02:00:00,5008.0,Wind
23626,2011-10-21 03:00:00,4088.0,Wind
23627,2011-10-21 04:00:00,7180.0,Wind
23628,2011-10-21 05:00:00,8020.0,Wind
23629,2011-10-21 06:00:00,6804.0,Wind
23630,2011-10-21 07:00:00,6592.0,Wind
23631,2011-10-21 08:00:00,8016.0,Wind
23632,2011-10-21 09:00:00,8616.0,Wind
23633,2011-10-21 10:00:00,7424.0,Wind
23634,2011-10-21 11:00:00,2512.0,Wind
23635,2011-10-21 12:00:00,1736.0,Wind
23636,2011-10-21 13:00:00,2288.0,Wind
23637,2011-10-21 14:00:00,3080.0,Wind
23638,2011-10-21 15:00:00,3128.0,Wind
23639,2011-10-21 16:00:00,1660.0,Wind
23640,2011-10-21 17:00:00,1496.0,Wind
23641,2011-10-21 18:00:00,1216.0,Wind
23642,2011-10-21 19:00:00,744.0,Wind
23643,2011-10-21 20:00:00,1596.0,Wind
23644,2011-10-21 21:00:00,2408.0,Wind
23645,2011-10-21 22:00:00,1796.0,Wind
23646,2011-10-21 23:00:00,2476.0,Wind
23647,2011-10-22 00:00:00,5740.0,Wind
23648,2011-10-22 01:00:00,5052.0,Wind
23649,2011-10-22 02:00:00,5460.0,Wind
23650,2011-10-22 03:00:00,9932.0,Wind
23651,2011-10-22 04:00:00,11132.0,Wind
23652,2011-10-22 05:00:00,14412.0,Wind
23653,2011-10-22 06:00:00,19252.0,Wind
23654,2011-10-22 07:00:00,24240.0,Wind
23655,2011-10-22 08:00:00,24804.0,Wind
23656,2011-10-22 09:00:00,26120.0,Wind
23657,2011-10-22 10:00:00,16416.0,Wind
23658,2011-10-22 11:00:00,4320.0,Wind
23659,2011-10-22 12:00:00,8156.0,Wind
23660,2011-10-22 13:00:00,4836.0,Wind
23661,2011-10-22 14:00:00,4188.0,Wind
23662,2011-10-22 15:00:00,9940.0,Wind
23663,2011-10-22 16:00:00,9156.0,Wind
23664,2011-10-22 17:00:00,9336.0,Wind
23665,2011-10-22 18:00:00,8460.0,Wind
23666,2011-10-22 19:00:00,8712.0,Wind
23667,2011-10-22 20:00:00,8892.0,Wind
23668,2011-10-22 21:00:00,10900.0,Wind
23669,2011-10-22 22:00:00,17948.0,Wind
23670,2011-10-22 23:00:00,26580.0,Wind
23671,2011-10-23 00:00:00,20828.0,Wind
23672,2011-10-23 01:00:00,25984.0,Wind
23673,2011-10-23 02:00:00,27976.0,Wind
23674,2011-10-23 03:00:00,26580.0,Wind
23675,2011-10-23 04:00:00,25928.0,Wind
23676,2011-10-23 05:00:00,33244.0,Wind
23677,2011-10-23 06:00:00,33676.0,Wind
23678,2011-10-23 07:00:00,28528.0,Wind
23679,2011-10-23 08:00:00,19060.0,Wind
23680,2011-10-23 09:00:00,33712.0,Wind
23681,2011-10-23 10:00:00,13556.0,Wind
23682,2011-10-23 11:00:00,14636.0,Wind
23683,2011-10-23 12:00:00,9832.0,Wind
23684,2011-10-23 13:00:00,7944.0,Wind
23685,2011-10-23 14:00:00,6748.0,Wind
23686,2011-10-23 15:00:00,9136.0,Wind
23687,2011-10-23 16:00:00,9680.0,Wind
23688,2011-10-23 17:00:00,14608.0,Wind
23689,2011-10-23 18:00:00,9904.0,Wind
23690,2011-10-23 19:00:00,4968.0,Wind
23691,2011-10-23 20:00:00,14684.0,Wind
23692,2011-10-23 21:00:00,11300.0,Wind
23693,2011-10-23 22:00:00,16372.0,Wind
23694,2011-10-23 23:00:00,21908.0,Wind
23695,2011-10-24 00:00:00,9936.0,Wind
23696,2011-10-24 01:00:00,19832.0,Wind
23697,2011-10-24 02:00:00,21264.0,Wind
23698,2011-10-24 03:00:00,21348.0,Wind
23699,2011-10-24 04:00:00,19528.0,Wind
23700,2011-10-24 05:00:00,20732.0,Wind
23701,2011-10-24 06:00:00,21056.0,Wind
23702,2011-10-24 07:00:00,22860.0,Wind
23703,2011-10-24 08:00:00,32564.0,Wind
23704,2011-10-24 09:00:00,32768.0,Wind
23705,2011-10-24 10:00:00,26960.0,Wind
23706,2011-10-24 11:00:00,14908.0,Wind
23707,2011-10-24 12:00:00,11444.0,Wind
23708,2011-10-24 13:00:00,16372.0,Wind
23709,2011-10-24 14:00:00,16500.0,Wind
23710,2011-10-24 15:00:00,13016.0,Wind
23711,2011-10-24 16:00:00,18924.0,Wind
23712,2011-10-24 17:00:00,27236.0,Wind
23713,2011-10-24 18:00:00,21564.0,Wind
23714,2011-10-24 19:00:00,19096.0,Wind
23715,2011-10-24 20:00:00,25584.0,Wind
23716,2011-10-24 21:00:00,34300.0,Wind
23717,2011-10-24 22:00:00,46528.0,Wind
23718,2011-10-24 23:00:00,50000.0,Wind
23719,2011-10-25 00:00:00,51204.0,Wind
23720,2011-10-25 01:00:00,52972.0,Wind
23721,2011-10-25 02:00:00,45188.0,Wind
23722,2011-10-25 03:00:00,46336.0,Wind
23723,2011-10-25 04:00:00,37708.0,Wind
23724,2011-10-25 05:00:00,30348.0,Wind
23725,2011-10-25 06:00:00,28140.0,Wind
23726,2011-10-25 07:00:00,30560.0,Wind
23727,2011-10-25 08:00:00,31512.0,Wind
23728,2011-10-25 09:00:00,29076.0,Wind
23729,2011-10-25 10:00:00,27748.0,Wind
23730,2011-10-25 11:00:00,20888.0,Wind
23731,2011-10-25 12:00:00,15064.0,Wind
23732,2011-10-25 13:00:00,15824.0,Wind
23733,2011-10-25 14:00:00,14024.0,Wind
23734,2011-10-25 15:00:00,8484.0,Wind
23735,2011-10-25 16:00:00,4264.0,Wind
23736,2011-10-25 17:00:00,3316.0,Wind
23737,2011-10-25 18:00:00,4108.0,Wind
23738,2011-10-25 19:00:00,6388.0,Wind
23739,2011-10-25 20:00:00,5108.0,Wind
23740,2011-10-25 21:00:00,9556.0,Wind
23741,2011-10-25 22:00:00,16956.0,Wind
23742,2011-10-25 23:00:00,19164.0,Wind
23743,2011-10-26 00:00:00,20900.0,Wind
23744,2011-10-26 01:00:00,27060.0,Wind
23745,2011-10-26 02:00:00,29708.0,Wind
23746,2011-10-26 03:00:00,22784.0,Wind
23747,2011-10-26 04:00:00,16548.0,Wind
23748,2011-10-26 05:00:00,17644.0,Wind
23749,2011-10-26 06:00:00,17204.0,Wind
23750,2011-10-26 07:00:00,15320.0,Wind
23751,2011-10-26 08:00:00,19056.0,Wind
23752,2011-10-26 09:00:00,16184.0,Wind
23753,2011-10-26 10:00:00,21068.0,Wind
23754,2011-10-26 11:00:00,17848.0,Wind
23755,2011-10-26 12:00:00,20520.0,Wind
23756,2011-10-26 13:00:00,20208.0,Wind
23757,2011-10-26 14:00:00,24784.0,Wind
23758,2011-10-26 15:00:00,22024.0,Wind
23759,2011-10-26 16:00:00,20172.0,Wind
23760,2011-10-26 17:00:00,26880.0,Wind
23761,2011-10-26 18:00:00,23792.0,Wind
23762,2011-10-26 19:00:00,17732.0,Wind
23763,2011-10-26 20:00:00,17560.0,Wind
23764,2011-10-26 21:00:00,19324.0,Wind
23765,2011-10-26 22:00:00,19752.0,Wind
23766,2011-10-26 23:00:00,14636.0,Wind
23767,2011-10-27 00:00:00,19816.0,Wind
23768,2011-10-27 01:00:00,31448.0,Wind
23769,2011-10-27 02:00:00,32260.0,Wind
23770,2011-10-27 03:00:00,25312.0,Wind
23771,2011-10-27 04:00:00,23284.0,Wind
23772,2011-10-27 05:00:00,24932.0,Wind
23773,2011-10-27 06:00:00,25368.0,Wind
23774,2011-10-27 07:00:00,30276.0,Wind
23775,2011-10-27 08:00:00,31324.0,Wind
23776,2011-10-27 09:00:00,27452.0,Wind
23777,2011-10-27 10:00:00,30184.0,Wind
23778,2011-10-27 11:00:00,25488.0,Wind
23779,2011-10-27 12:00:00,17916.0,Wind
23780,2011-10-27 13:00:00,23772.0,Wind
23781,2011-10-27 14:00:00,27548.0,Wind
23782,2011-10-27 15:00:00,20804.0,Wind
23783,2011-10-27 16:00:00,16672.0,Wind
23784,2011-10-27 17:00:00,8444.0,Wind
23785,2011-10-27 18:00:00,6176.0,Wind
23786,2011-10-27 19:00:00,6204.0,Wind
23787,2011-10-27 20:00:00,6960.0,Wind
23788,2011-10-27 21:00:00,7184.0,Wind
23789,2011-10-27 22:00:00,4768.0,Wind
23790,2011-10-27 23:00:00,10324.0,Wind
23791,2011-10-28 00:00:00,14544.0,Wind
23792,2011-10-28 01:00:00,15096.0,Wind
23793,2011-10-28 02:00:00,11920.0,Wind
23794,2011-10-28 03:00:00,9716.0,Wind
23795,2011-10-28 04:00:00,8244.0,Wind
23796,2011-10-28 05:00:00,8216.0,Wind
23797,2011-10-28 06:00:00,9612.0,Wind
23798,2011-10-28 07:00:00,6460.0,Wind
23799,2011-10-28 08:00:00,2748.0,Wind
23800,2011-10-28 09:00:00,5172.0,Wind
23801,2011-10-28 10:00:00,5012.0,Wind
23802,2011-10-28 11:00:00,5084.0,Wind
23803,2011-10-28 12:00:00,2264.0,Wind
23804,2011-10-28 13:00:00,968.0,Wind
23805,2011-10-28 14:00:00,784.0,Wind
23806,2011-10-28 15:00:00,168.0,Wind
23807,2011-10-28 16:00:00,676.0,Wind
23808,2011-10-28 17:00:00,764.0,Wind
23809,2011-10-28 18:00:00,524.0,Wind
23810,2011-10-28 19:00:00,1124.0,Wind
23811,2011-10-28 20:00:00,1432.0,Wind
23812,2011-10-28 21:00:00,1244.0,Wind
23813,2011-10-28 22:00:00,5688.0,Wind
23814,2011-10-28 23:00:00,10368.0,Wind
23815,2011-10-29 00:00:00,11480.0,Wind
23816,2011-10-29 01:00:00,11308.0,Wind
23817,2011-10-29 02:00:00,14688.0,Wind
23818,2011-10-29 03:00:00,10328.0,Wind
23819,2011-10-29 04:00:00,4048.0,Wind
23820,2011-10-29 05:00:00,9616.0,Wind
23821,2011-10-29 06:00:00,6876.0,Wind
23822,2011-10-29 07:00:00,5108.0,Wind
23823,2011-10-29 08:00:00,5284.0,Wind
23824,2011-10-29 09:00:00,3984.0,Wind
23825,2011-10-29 10:00:00,3392.0,Wind
23826,2011-10-29 11:00:00,3948.0,Wind
23827,2011-10-29 12:00:00,3752.0,Wind
23828,2011-10-29 13:00:00,2328.0,Wind
23829,2011-10-29 14:00:00,2528.0,Wind
23830,2011-10-29 15:00:00,4680.0,Wind
23831,2011-10-29 16:00:00,3832.0,Wind
23832,2011-10-29 17:00:00,4220.0,Wind
23833,2011-10-29 18:00:00,2888.0,Wind
23834,2011-10-29 19:00:00,2860.0,Wind
23835,2011-10-29 20:00:00,4076.0,Wind
23836,2011-10-29 21:00:00,5212.0,Wind
23837,2011-10-29 22:00:00,4224.0,Wind
23838,2011-10-29 23:00:00,4492.0,Wind
23839,2011-10-30 00:00:00,8864.0,Wind
23840,2011-10-30 01:00:00,6548.0,Wind
23841,2011-10-30 02:00:00,5892.0,Wind
23842,2011-10-30 03:00:00,10464.0,Wind
23843,2011-10-30 04:00:00,7416.0,Wind
23844,2011-10-30 05:00:00,5124.0,Wind
23845,2011-10-30 06:00:00,3816.0,Wind
23846,2011-10-30 07:00:00,5460.0,Wind
23847,2011-10-30 08:00:00,5920.0,Wind
23848,2011-10-30 09:00:00,8984.0,Wind
23849,2011-10-30 10:00:00,9428.0,Wind
23850,2011-10-30 11:00:00,10104.0,Wind
23851,2011-10-30 12:00:00,10660.0,Wind
23852,2011-10-30 13:00:00,11048.0,Wind
23853,2011-10-30 14:00:00,7712.0,Wind
23854,2011-10-30 15:00:00,5704.0,Wind
23855,2011-10-30 16:00:00,4884.0,Wind
23856,2011-10-30 17:00:00,4536.0,Wind
23857,2011-10-30 18:00:00,3436.0,Wind
23858,2011-10-30 19:00:00,4396.0,Wind
23859,2011-10-30 20:00:00,4672.0,Wind
23860,2011-10-30 21:00:00,2996.0,Wind
23861,2011-10-30 22:00:00,3144.0,Wind
23862,2011-10-30 23:00:00,1512.0,Wind
23863,2011-10-31 00:00:00,1724.0,Wind
23864,2011-10-31 01:00:00,1448.0,Wind
23865,2011-10-31 02:00:00,2936.0,Wind
23866,2011-10-31 03:00:00,6388.0,Wind
23867,2011-10-31 04:00:00,6808.0,Wind
23868,2011-10-31 05:00:00,6008.0,Wind
23869,2011-10-31 06:00:00,7348.0,Wind
23870,2011-10-31 07:00:00,7956.0,Wind
23871,2011-10-31 08:00:00,8356.0,Wind
23872,2011-10-31 09:00:00,13620.0,Wind
23873,2011-10-31 10:00:00,5832.0,Wind
23874,2011-10-31 11:00:00,1968.0,Wind
23875,2011-10-31 12:00:00,1720.0,Wind
23876,2011-10-31 13:00:00,2380.0,Wind
23877,2011-10-31 14:00:00,2000.0,Wind
23878,2011-10-31 15:00:00,2772.0,Wind
23879,2011-10-31 16:00:00,2896.0,Wind
23880,2011-10-31 17:00:00,2048.0,Wind
23881,2011-10-31 18:00:00,1344.0,Wind
23882,2011-10-31 19:00:00,2096.0,Wind
23883,2011-10-31 20:00:00,2104.0,Wind
23884,2011-10-31 21:00:00,6320.0,Wind
23885,2011-10-31 22:00:00,9072.0,Wind
23886,2011-10-31 23:00:00,18624.0,Wind
23887,2011-11-01 00:00:00,9308.0,Wind
23888,2011-11-01 01:00:00,7976.0,Wind
23889,2011-11-01 02:00:00,11396.0,Wind
23890,2011-11-01 03:00:00,19584.0,Wind
23891,2011-11-01 04:00:00,14132.0,Wind
23892,2011-11-01 05:00:00,12308.0,Wind
23893,2011-11-01 06:00:00,11912.0,Wind
23894,2011-11-01 07:00:00,9736.0,Wind
23895,2011-11-01 08:00:00,14676.0,Wind
23896,2011-11-01 09:00:00,15248.0,Wind
23897,2011-11-01 10:00:00,23172.0,Wind
23898,2011-11-01 11:00:00,12404.0,Wind
23899,2011-11-01 12:00:00,8224.0,Wind
23900,2011-11-01 13:00:00,4012.0,Wind
23901,2011-11-01 14:00:00,5968.0,Wind
23902,2011-11-01 15:00:00,2864.0,Wind
23903,2011-11-01 16:00:00,1576.0,Wind
23904,2011-11-01 17:00:00,2100.0,Wind
23905,2011-11-01 18:00:00,5884.0,Wind
23906,2011-11-01 19:00:00,4924.0,Wind
23907,2011-11-01 20:00:00,3588.0,Wind
23908,2011-11-01 21:00:00,3424.0,Wind
23909,2011-11-01 22:00:00,4880.0,Wind
23910,2011-11-01 23:00:00,7548.0,Wind
23911,2011-11-02 00:00:00,5868.0,Wind
23912,2011-11-02 01:00:00,6168.0,Wind
23913,2011-11-02 02:00:00,2364.0,Wind
23914,2011-11-02 03:00:00,2264.0,Wind
23915,2011-11-02 04:00:00,1444.0,Wind
23916,2011-11-02 05:00:00,2312.0,Wind
23917,2011-11-02 06:00:00,3836.0,Wind
23918,2011-11-02 07:00:00,7752.0,Wind
23919,2011-11-02 08:00:00,7716.0,Wind
23920,2011-11-02 09:00:00,12056.0,Wind
23921,2011-11-02 10:00:00,8228.0,Wind
23922,2011-11-02 11:00:00,6404.0,Wind
23923,2011-11-02 12:00:00,11256.0,Wind
23924,2011-11-02 13:00:00,18144.0,Wind
23925,2011-11-02 14:00:00,12196.0,Wind
23926,2011-11-02 15:00:00,13256.0,Wind
23927,2011-11-02 16:00:00,20988.0,Wind
23928,2011-11-02 17:00:00,8404.0,Wind
23929,2011-11-02 18:00:00,13456.0,Wind
23930,2011-11-02 19:00:00,21724.0,Wind
23931,2011-11-02 20:00:00,26344.0,Wind
23932,2011-11-02 21:00:00,22140.0,Wind
23933,2011-11-02 22:00:00,25224.0,Wind
23934,2011-11-02 23:00:00,27436.0,Wind
23935,2011-11-03 00:00:00,32352.0,Wind
23936,2011-11-03 01:00:00,35332.0,Wind
23937,2011-11-03 02:00:00,34520.0,Wind
23938,2011-11-03 03:00:00,35512.0,Wind
23939,2011-11-03 04:00:00,29436.0,Wind
23940,2011-11-03 05:00:00,22716.0,Wind
23941,2011-11-03 06:00:00,23476.0,Wind
23942,2011-11-03 07:00:00,23200.0,Wind
23943,2011-11-03 08:00:00,22884.0,Wind
23944,2011-11-03 09:00:00,31184.0,Wind
23945,2011-11-03 10:00:00,35600.0,Wind
23946,2011-11-03 11:00:00,31580.0,Wind
23947,2011-11-03 12:00:00,20816.0,Wind
23948,2011-11-03 13:00:00,23444.0,Wind
23949,2011-11-03 14:00:00,31316.0,Wind
23950,2011-11-03 15:00:00,37540.0,Wind
