Time,Date,Hour,KWH,Source
2012-10-16 14:00:00,2012-10-16,14,23192.0,Wind
2012-10-16 15:00:00,2012-10-16,15,24268.0,Wind
2012-10-16 16:00:00,2012-10-16,16,20416.0,Wind
2012-10-16 17:00:00,2012-10-16,17,25544.0,Wind
2012-10-16 18:00:00,2012-10-16,18,21972.0,Wind
2012-10-16 19:00:00,2012-10-16,19,14152.0,Wind
2012-10-16 20:00:00,2012-10-16,20,13096.0,Wind
2012-10-16 21:00:00,2012-10-16,21,18684.0,Wind
2012-10-16 22:00:00,2012-10-16,22,15136.0,Wind
2012-10-16 23:00:00,2012-10-16,23,17108.0,Wind
2012-10-17 00:00:00,2012-10-17,0,18888.0,Wind
2012-10-17 01:00:00,2012-10-17,1,15576.0,Wind
2012-10-17 02:00:00,2012-10-17,2,26868.0,Wind
2012-10-17 03:00:00,2012-10-17,3,19356.0,Wind
2012-10-17 04:00:00,2012-10-17,4,19184.0,Wind
2012-10-17 05:00:00,2012-10-17,5,25064.0,Wind
2012-10-17 06:00:00,2012-10-17,6,26700.0,Wind
2012-10-17 07:00:00,2012-10-17,7,36464.0,Wind
2012-10-17 08:00:00,2012-10-17,8,46016.0,Wind
2012-10-17 09:00:00,2012-10-17,9,41916.0,Wind
2012-10-17 10:00:00,2012-10-17,10,40024.0,Wind
2012-10-17 11:00:00,2012-10-17,11,32648.0,Wind
2012-10-17 12:00:00,2012-10-17,12,37048.0,Wind
2012-10-17 13:00:00,2012-10-17,13,47480.0,Wind
2012-10-17 14:00:00,2012-10-17,14,40888.0,Wind
2012-10-17 15:00:00,2012-10-17,15,33908.0,Wind
2012-10-17 16:00:00,2012-10-17,16,36056.0,Wind
2012-10-17 17:00:00,2012-10-17,17,27860.0,Wind
2012-10-17 18:00:00,2012-10-17,18,24040.0,Wind
2012-10-17 19:00:00,2012-10-17,19,27828.0,Wind
2012-10-17 20:00:00,2012-10-17,20,34972.0,Wind
2012-10-17 21:00:00,2012-10-17,21,36212.0,Wind
2012-10-17 22:00:00,2012-10-17,22,33960.0,Wind
2012-10-17 23:00:00,2012-10-17,23,39408.0,Wind
2012-10-18 00:00:00,2012-10-18,0,30044.0,Wind
2012-10-18 01:00:00,2012-10-18,1,28544.0,Wind
2012-10-18 02:00:00,2012-10-18,2,26536.0,Wind
2012-10-18 03:00:00,2012-10-18,3,24208.0,Wind
2012-10-18 04:00:00,2012-10-18,4,36316.0,Wind
2012-10-18 05:00:00,2012-10-18,5,44392.0,Wind
2012-10-18 06:00:00,2012-10-18,6,48328.0,Wind
2012-10-18 07:00:00,2012-10-18,7,47568.0,Wind
2012-10-18 08:00:00,2012-10-18,8,39848.0,Wind
2012-10-18 09:00:00,2012-10-18,9,40924.0,Wind
2012-10-18 10:00:00,2012-10-18,10,34608.0,Wind
2012-10-18 11:00:00,2012-10-18,11,31588.0,Wind
2012-10-18 12:00:00,2012-10-18,12,29816.0,Wind
2012-10-18 13:00:00,2012-10-18,13,25996.0,Wind
2012-10-18 14:00:00,2012-10-18,14,17872.0,Wind
2012-10-18 15:00:00,2012-10-18,15,21812.0,Wind
2012-10-18 16:00:00,2012-10-18,16,23520.0,Wind
2012-10-18 17:00:00,2012-10-18,17,23012.0,Wind
2012-10-18 18:00:00,2012-10-18,18,26292.0,Wind
2012-10-18 19:00:00,2012-10-18,19,29176.0,Wind
2012-10-18 20:00:00,2012-10-18,20,26700.0,Wind
2012-10-18 21:00:00,2012-10-18,21,29460.0,Wind
2012-10-18 22:00:00,2012-10-18,22,19216.0,Wind
2012-10-18 23:00:00,2012-10-18,23,15616.0,Wind
2012-10-19 00:00:00,2012-10-19,0,15728.0,Wind
2012-10-19 01:00:00,2012-10-19,1,5864.0,Wind
2012-10-19 02:00:00,2012-10-19,2,6256.0,Wind
2012-10-19 03:00:00,2012-10-19,3,16704.0,Wind
2012-10-19 04:00:00,2012-10-19,4,21112.0,Wind
2012-10-19 05:00:00,2012-10-19,5,31524.0,Wind
2012-10-19 06:00:00,2012-10-19,6,27444.0,Wind
2012-10-19 07:00:00,2012-10-19,7,21732.0,Wind
2012-10-19 08:00:00,2012-10-19,8,20360.0,Wind
2012-10-19 09:00:00,2012-10-19,9,28344.0,Wind
2012-10-19 10:00:00,2012-10-19,10,16488.0,Wind
2012-10-19 11:00:00,2012-10-19,11,17700.0,Wind
2012-10-19 12:00:00,2012-10-19,12,17556.0,Wind
2012-10-19 13:00:00,2012-10-19,13,17936.0,Wind
2012-10-19 14:00:00,2012-10-19,14,13836.0,Wind
2012-10-19 15:00:00,2012-10-19,15,18480.0,Wind
2012-10-19 16:00:00,2012-10-19,16,19548.0,Wind
2012-10-19 17:00:00,2012-10-19,17,7036.0,Wind
2012-10-19 18:00:00,2012-10-19,18,19912.0,Wind
2012-10-19 19:00:00,2012-10-19,19,15552.0,Wind
2012-10-19 20:00:00,2012-10-19,20,22076.0,Wind
2012-10-19 21:00:00,2012-10-19,21,24244.0,Wind
2012-10-19 22:00:00,2012-10-19,22,21436.0,Wind
2012-10-19 23:00:00,2012-10-19,23,36756.0,Wind
2012-10-20 00:00:00,2012-10-20,0,37060.0,Wind
2012-10-20 01:00:00,2012-10-20,1,27560.0,Wind
2012-10-20 02:00:00,2012-10-20,2,13500.0,Wind
2012-10-20 03:00:00,2012-10-20,3,16744.0,Wind
2012-10-20 04:00:00,2012-10-20,4,17180.0,Wind
2012-10-20 05:00:00,2012-10-20,5,5892.0,Wind
2012-10-20 06:00:00,2012-10-20,6,8404.0,Wind
2012-10-20 07:00:00,2012-10-20,7,8208.0,Wind
2012-10-20 08:00:00,2012-10-20,8,4284.0,Wind
2012-10-20 09:00:00,2012-10-20,9,3316.0,Wind
2012-10-20 10:00:00,2012-10-20,10,1396.0,Wind
2012-10-20 11:00:00,2012-10-20,11,104.0,Wind
2012-10-20 12:00:00,2012-10-20,12,0.0,Wind
2012-10-20 13:00:00,2012-10-20,13,0.0,Wind
2012-10-20 14:00:00,2012-10-20,14,420.0,Wind
2012-10-20 15:00:00,2012-10-20,15,88.0,Wind
2012-10-20 16:00:00,2012-10-20,16,60.0,Wind
2012-10-20 17:00:00,2012-10-20,17,1324.0,Wind
2012-10-20 18:00:00,2012-10-20,18,3372.0,Wind
2012-10-20 19:00:00,2012-10-20,19,1180.0,Wind
2012-10-20 20:00:00,2012-10-20,20,3140.0,Wind
2012-10-20 21:00:00,2012-10-20,21,6564.0,Wind
2012-10-20 22:00:00,2012-10-20,22,6656.0,Wind
2012-10-20 23:00:00,2012-10-20,23,6592.0,Wind
2012-10-21 00:00:00,2012-10-21,0,9240.0,Wind
2012-10-21 01:00:00,2012-10-21,1,7384.0,Wind
2012-10-21 02:00:00,2012-10-21,2,2136.0,Wind
2012-10-21 03:00:00,2012-10-21,3,744.0,Wind
2012-10-21 04:00:00,2012-10-21,4,736.0,Wind
2012-10-21 05:00:00,2012-10-21,5,3820.0,Wind
2012-10-21 06:00:00,2012-10-21,6,3996.0,Wind
2012-10-21 07:00:00,2012-10-21,7,3252.0,Wind
2012-10-21 08:00:00,2012-10-21,8,3480.0,Wind
2012-10-21 09:00:00,2012-10-21,9,6348.0,Wind
2012-10-21 10:00:00,2012-10-21,10,6760.0,Wind
2012-10-21 11:00:00,2012-10-21,11,4520.0,Wind
2012-10-21 12:00:00,2012-10-21,12,2904.0,Wind
2012-10-21 13:00:00,2012-10-21,13,2748.0,Wind
2012-10-21 14:00:00,2012-10-21,14,1964.0,Wind
2012-10-21 15:00:00,2012-10-21,15,1688.0,Wind
2012-10-21 16:00:00,2012-10-21,16,1364.0,Wind
2012-10-21 17:00:00,2012-10-21,17,1236.0,Wind
2012-10-21 18:00:00,2012-10-21,18,1464.0,Wind
2012-10-21 19:00:00,2012-10-21,19,3180.0,Wind
2012-10-21 20:00:00,2012-10-21,20,4876.0,Wind
2012-10-21 21:00:00,2012-10-21,21,5532.0,Wind
2012-10-21 22:00:00,2012-10-21,22,3780.0,Wind
2012-10-21 23:00:00,2012-10-21,23,2672.0,Wind
2012-10-22 00:00:00,2012-10-22,0,3344.0,Wind
2012-10-22 01:00:00,2012-10-22,1,4520.0,Wind
2012-10-22 02:00:00,2012-10-22,2,5100.0,Wind
2012-10-22 03:00:00,2012-10-22,3,4992.0,Wind
2012-10-22 04:00:00,2012-10-22,4,7424.0,Wind
2012-10-22 05:00:00,2012-10-22,5,8612.0,Wind
2012-10-22 06:00:00,2012-10-22,6,11908.0,Wind
2012-10-22 07:00:00,2012-10-22,7,6444.0,Wind
2012-10-22 08:00:00,2012-10-22,8,5076.0,Wind
2012-10-22 09:00:00,2012-10-22,9,5076.0,Wind
2012-10-22 10:00:00,2012-10-22,10,4072.0,Wind
2012-10-22 11:00:00,2012-10-22,11,748.0,Wind
2012-10-22 12:00:00,2012-10-22,12,12.0,Wind
2012-10-22 13:00:00,2012-10-22,13,0.0,Wind
2012-10-22 14:00:00,2012-10-22,14,216.0,Wind
2012-10-22 15:00:00,2012-10-22,15,1048.0,Wind
2012-10-22 16:00:00,2012-10-22,16,836.0,Wind
2012-10-22 17:00:00,2012-10-22,17,3112.0,Wind
2012-10-22 18:00:00,2012-10-22,18,6464.0,Wind
2012-10-22 19:00:00,2012-10-22,19,8104.0,Wind
2012-10-22 20:00:00,2012-10-22,20,9812.0,Wind
2012-10-22 21:00:00,2012-10-22,21,12968.0,Wind
2012-10-22 22:00:00,2012-10-22,22,6268.0,Wind
2012-10-22 23:00:00,2012-10-22,23,1736.0,Wind
2012-10-23 00:00:00,2012-10-23,0,1760.0,Wind
2012-10-23 01:00:00,2012-10-23,1,2304.0,Wind
2012-10-23 02:00:00,2012-10-23,2,668.0,Wind
2012-10-23 03:00:00,2012-10-23,3,180.0,Wind
2012-10-23 04:00:00,2012-10-23,4,552.0,Wind
2012-10-23 05:00:00,2012-10-23,5,80.0,Wind
2012-10-23 06:00:00,2012-10-23,6,0.0,Wind
2012-10-23 07:00:00,2012-10-23,7,48.0,Wind
2012-10-23 08:00:00,2012-10-23,8,68.0,Wind
2012-10-23 09:00:00,2012-10-23,9,232.0,Wind
2012-10-23 10:00:00,2012-10-23,10,44.0,Wind
2012-10-23 11:00:00,2012-10-23,11,0.0,Wind
2012-10-23 12:00:00,2012-10-23,12,0.0,Wind
2012-10-23 13:00:00,2012-10-23,13,0.0,Wind
2012-10-23 14:00:00,2012-10-23,14,0.0,Wind
2012-10-23 15:00:00,2012-10-23,15,0.0,Wind
2012-10-23 16:00:00,2012-10-23,16,168.0,Wind
2012-10-23 17:00:00,2012-10-23,17,3680.0,Wind
2012-10-23 18:00:00,2012-10-23,18,6168.0,Wind
2012-10-23 19:00:00,2012-10-23,19,9532.0,Wind
2012-10-23 20:00:00,2012-10-23,20,11116.0,Wind
2012-10-23 21:00:00,2012-10-23,21,7872.0,Wind
2012-10-23 22:00:00,2012-10-23,22,8760.0,Wind
2012-10-23 23:00:00,2012-10-23,23,9148.0,Wind
2012-10-24 00:00:00,2012-10-24,0,5672.0,Wind
2012-10-24 01:00:00,2012-10-24,1,1716.0,Wind
2012-10-24 02:00:00,2012-10-24,2,388.0,Wind
2012-10-24 03:00:00,2012-10-24,3,1096.0,Wind
2012-10-24 04:00:00,2012-10-24,4,112.0,Wind
2012-10-24 05:00:00,2012-10-24,5,0.0,Wind
2012-10-24 06:00:00,2012-10-24,6,0.0,Wind
2012-10-24 07:00:00,2012-10-24,7,0.0,Wind
2012-10-24 08:00:00,2012-10-24,8,20.0,Wind
2012-10-24 09:00:00,2012-10-24,9,668.0,Wind
2012-10-24 10:00:00,2012-10-24,10,784.0,Wind
2012-10-24 11:00:00,2012-10-24,11,96.0,Wind
2012-10-24 12:00:00,2012-10-24,12,804.0,Wind
2012-10-24 13:00:00,2012-10-24,13,2572.0,Wind
2012-10-24 14:00:00,2012-10-24,14,1704.0,Wind
2012-10-24 15:00:00,2012-10-24,15,1680.0,Wind
2012-10-24 16:00:00,2012-10-24,16,2720.0,Wind
2012-10-24 17:00:00,2012-10-24,17,3612.0,Wind
2012-10-24 18:00:00,2012-10-24,18,10040.0,Wind
2012-10-24 19:00:00,2012-10-24,19,13592.0,Wind
2012-10-24 20:00:00,2012-10-24,20,14616.0,Wind
2012-10-24 21:00:00,2012-10-24,21,11832.0,Wind
2012-10-24 22:00:00,2012-10-24,22,14368.0,Wind
2012-10-24 23:00:00,2012-10-24,23,8432.0,Wind
2012-10-25 00:00:00,2012-10-25,0,6304.0,Wind
2012-10-25 01:00:00,2012-10-25,1,6548.0,Wind
2012-10-25 02:00:00,2012-10-25,2,2660.0,Wind
2012-10-25 03:00:00,2012-10-25,3,1296.0,Wind
2012-10-25 04:00:00,2012-10-25,4,1948.0,Wind
2012-10-25 05:00:00,2012-10-25,5,1324.0,Wind
2012-10-25 06:00:00,2012-10-25,6,1684.0,Wind
2012-10-25 07:00:00,2012-10-25,7,1036.0,Wind
2012-10-25 08:00:00,2012-10-25,8,2264.0,Wind
2012-10-25 09:00:00,2012-10-25,9,1136.0,Wind
2012-10-25 10:00:00,2012-10-25,10,1080.0,Wind
2012-10-25 11:00:00,2012-10-25,11,1280.0,Wind
2012-10-25 12:00:00,2012-10-25,12,1052.0,Wind
2012-10-25 13:00:00,2012-10-25,13,1140.0,Wind
2012-10-25 14:00:00,2012-10-25,14,1828.0,Wind
2012-10-25 15:00:00,2012-10-25,15,3292.0,Wind
2012-10-25 16:00:00,2012-10-25,16,4920.0,Wind
2012-10-25 17:00:00,2012-10-25,17,5460.0,Wind
2012-10-25 18:00:00,2012-10-25,18,9984.0,Wind
2012-10-25 19:00:00,2012-10-25,19,9792.0,Wind
2012-10-25 20:00:00,2012-10-25,20,12340.0,Wind
2012-10-25 21:00:00,2012-10-25,21,16800.0,Wind
2012-10-25 22:00:00,2012-10-25,22,11768.0,Wind
2012-10-25 23:00:00,2012-10-25,23,16424.0,Wind
2012-10-26 00:00:00,2012-10-26,0,23904.0,Wind
2012-10-26 01:00:00,2012-10-26,1,26316.0,Wind
2012-10-26 02:00:00,2012-10-26,2,31024.0,Wind
2012-10-26 03:00:00,2012-10-26,3,30960.0,Wind
2012-10-26 04:00:00,2012-10-26,4,33776.0,Wind
2012-10-26 05:00:00,2012-10-26,5,33916.0,Wind
2012-10-26 06:00:00,2012-10-26,6,30900.0,Wind
2012-10-26 07:00:00,2012-10-26,7,33356.0,Wind
2012-10-26 08:00:00,2012-10-26,8,25840.0,Wind
2012-10-26 09:00:00,2012-10-26,9,24256.0,Wind
2012-10-26 10:00:00,2012-10-26,10,19712.0,Wind
2012-10-26 11:00:00,2012-10-26,11,17400.0,Wind
2012-10-26 12:00:00,2012-10-26,12,12528.0,Wind
2012-10-26 13:00:00,2012-10-26,13,11856.0,Wind
2012-10-26 14:00:00,2012-10-26,14,13416.0,Wind
2012-10-26 15:00:00,2012-10-26,15,16280.0,Wind
2012-10-26 16:00:00,2012-10-26,16,22564.0,Wind
2012-10-26 17:00:00,2012-10-26,17,20796.0,Wind
2012-10-26 18:00:00,2012-10-26,18,17040.0,Wind
2012-10-26 19:00:00,2012-10-26,19,26872.0,Wind
2012-10-26 20:00:00,2012-10-26,20,13136.0,Wind
2012-10-26 21:00:00,2012-10-26,21,13060.0,Wind
2012-10-26 22:00:00,2012-10-26,22,11096.0,Wind
2012-10-26 23:00:00,2012-10-26,23,14016.0,Wind
2012-10-27 00:00:00,2012-10-27,0,18752.0,Wind
2012-10-27 01:00:00,2012-10-27,1,15608.0,Wind
2012-10-27 02:00:00,2012-10-27,2,14172.0,Wind
2012-10-27 03:00:00,2012-10-27,3,22008.0,Wind
2012-10-27 04:00:00,2012-10-27,4,18200.0,Wind
2012-10-27 05:00:00,2012-10-27,5,13428.0,Wind
2012-10-27 06:00:00,2012-10-27,6,10880.0,Wind
2012-10-27 07:00:00,2012-10-27,7,13048.0,Wind
2012-10-27 08:00:00,2012-10-27,8,11044.0,Wind
2012-10-27 09:00:00,2012-10-27,9,9576.0,Wind
2012-10-27 10:00:00,2012-10-27,10,4988.0,Wind
2012-10-27 11:00:00,2012-10-27,11,4360.0,Wind
2012-10-27 12:00:00,2012-10-27,12,6236.0,Wind
2012-10-27 13:00:00,2012-10-27,13,2392.0,Wind
2012-10-27 14:00:00,2012-10-27,14,9308.0,Wind
2012-10-27 15:00:00,2012-10-27,15,10692.0,Wind
2012-10-27 16:00:00,2012-10-27,16,7040.0,Wind
2012-10-27 17:00:00,2012-10-27,17,9116.0,Wind
2012-10-27 18:00:00,2012-10-27,18,3364.0,Wind
2012-10-27 19:00:00,2012-10-27,19,2584.0,Wind
2012-10-27 20:00:00,2012-10-27,20,6076.0,Wind
2012-10-27 21:00:00,2012-10-27,21,11768.0,Wind
2012-10-27 22:00:00,2012-10-27,22,13256.0,Wind
2012-10-27 23:00:00,2012-10-27,23,10564.0,Wind
2012-10-28 00:00:00,2012-10-28,0,7812.0,Wind
2012-10-28 01:00:00,2012-10-28,1,8396.0,Wind
2012-10-28 02:00:00,2012-10-28,2,13884.0,Wind
2012-10-28 03:00:00,2012-10-28,3,8676.0,Wind
2012-10-28 04:00:00,2012-10-28,4,7524.0,Wind
2012-10-28 05:00:00,2012-10-28,5,6824.0,Wind
2012-10-28 06:00:00,2012-10-28,6,2364.0,Wind
2012-10-28 07:00:00,2012-10-28,7,652.0,Wind
2012-10-28 08:00:00,2012-10-28,8,580.0,Wind
2012-10-28 09:00:00,2012-10-28,9,712.0,Wind
2012-10-28 10:00:00,2012-10-28,10,188.0,Wind
2012-10-28 11:00:00,2012-10-28,11,28.0,Wind
2012-10-28 12:00:00,2012-10-28,12,72.0,Wind
2012-10-28 13:00:00,2012-10-28,13,184.0,Wind
2012-10-28 14:00:00,2012-10-28,14,636.0,Wind
2012-10-28 15:00:00,2012-10-28,15,1140.0,Wind
2012-10-28 16:00:00,2012-10-28,16,1700.0,Wind
2012-10-28 17:00:00,2012-10-28,17,2920.0,Wind
2012-10-28 18:00:00,2012-10-28,18,6588.0,Wind
2012-10-28 19:00:00,2012-10-28,19,12964.0,Wind
2012-10-28 20:00:00,2012-10-28,20,15272.0,Wind
2012-10-28 21:00:00,2012-10-28,21,18012.0,Wind
2012-10-28 22:00:00,2012-10-28,22,13120.0,Wind
2012-10-28 23:00:00,2012-10-28,23,22432.0,Wind
2012-10-29 00:00:00,2012-10-29,0,21120.0,Wind
2012-10-29 01:00:00,2012-10-29,1,16880.0,Wind
2012-10-29 02:00:00,2012-10-29,2,21828.0,Wind
2012-10-29 03:00:00,2012-10-29,3,21304.0,Wind
2012-10-29 04:00:00,2012-10-29,4,26436.0,Wind
2012-10-29 05:00:00,2012-10-29,5,18072.0,Wind
2012-10-29 06:00:00,2012-10-29,6,13808.0,Wind
2012-10-29 07:00:00,2012-10-29,7,13464.0,Wind
2012-10-29 08:00:00,2012-10-29,8,13364.0,Wind
2012-10-29 09:00:00,2012-10-29,9,14112.0,Wind
2012-10-29 10:00:00,2012-10-29,10,16664.0,Wind
2012-10-29 11:00:00,2012-10-29,11,18968.0,Wind
2012-10-29 12:00:00,2012-10-29,12,13660.0,Wind
2012-10-29 13:00:00,2012-10-29,13,18684.0,Wind
2012-10-29 14:00:00,2012-10-29,14,23292.0,Wind
2012-10-29 15:00:00,2012-10-29,15,18860.0,Wind
2012-10-29 16:00:00,2012-10-29,16,18456.0,Wind
2012-10-29 17:00:00,2012-10-29,17,25932.0,Wind
2012-10-29 18:00:00,2012-10-29,18,23432.0,Wind
2012-10-29 19:00:00,2012-10-29,19,21400.0,Wind
2012-10-29 20:00:00,2012-10-29,20,29048.0,Wind
2012-10-29 21:00:00,2012-10-29,21,29764.0,Wind
2012-10-29 22:00:00,2012-10-29,22,36260.0,Wind
2012-10-29 23:00:00,2012-10-29,23,44148.0,Wind
2012-10-30 00:00:00,2012-10-30,0,31800.0,Wind
2012-10-30 01:00:00,2012-10-30,1,28336.0,Wind
2012-10-30 02:00:00,2012-10-30,2,23496.0,Wind
2012-10-30 03:00:00,2012-10-30,3,23732.0,Wind
2012-10-30 04:00:00,2012-10-30,4,21544.0,Wind
2012-10-30 05:00:00,2012-10-30,5,13020.0,Wind
2012-10-30 06:00:00,2012-10-30,6,8320.0,Wind
2012-10-30 07:00:00,2012-10-30,7,7404.0,Wind
2012-10-30 08:00:00,2012-10-30,8,5116.0,Wind
2012-10-30 09:00:00,2012-10-30,9,5980.0,Wind
2012-10-30 10:00:00,2012-10-30,10,9560.0,Wind
2012-10-30 11:00:00,2012-10-30,11,6512.0,Wind
2012-10-30 12:00:00,2012-10-30,12,3576.0,Wind
2012-10-30 13:00:00,2012-10-30,13,2172.0,Wind
2012-10-30 14:00:00,2012-10-30,14,892.0,Wind
2012-10-30 15:00:00,2012-10-30,15,0.0,Wind
2012-10-30 16:00:00,2012-10-30,16,1464.0,Wind
2012-10-30 17:00:00,2012-10-30,17,3220.0,Wind
2012-10-30 18:00:00,2012-10-30,18,5172.0,Wind
2012-10-30 19:00:00,2012-10-30,19,6268.0,Wind
2012-10-30 20:00:00,2012-10-30,20,8824.0,Wind
2012-10-30 21:00:00,2012-10-30,21,9444.0,Wind
2012-10-30 22:00:00,2012-10-30,22,9772.0,Wind
2012-10-30 23:00:00,2012-10-30,23,6644.0,Wind
2012-10-31 00:00:00,2012-10-31,0,2872.0,Wind
2012-10-31 01:00:00,2012-10-31,1,4752.0,Wind
2012-10-31 02:00:00,2012-10-31,2,6700.0,Wind
2012-10-31 03:00:00,2012-10-31,3,5740.0,Wind
2012-10-31 04:00:00,2012-10-31,4,7992.0,Wind
2012-10-31 05:00:00,2012-10-31,5,9976.0,Wind
2012-10-31 06:00:00,2012-10-31,6,9780.0,Wind
2012-10-31 07:00:00,2012-10-31,7,10136.0,Wind
2012-10-31 08:00:00,2012-10-31,8,20596.0,Wind
2012-10-31 09:00:00,2012-10-31,9,14152.0,Wind
2012-10-31 10:00:00,2012-10-31,10,12052.0,Wind
2012-10-31 11:00:00,2012-10-31,11,17560.0,Wind
2012-10-31 12:00:00,2012-10-31,12,18344.0,Wind
2012-10-31 13:00:00,2012-10-31,13,12744.0,Wind
2012-10-31 14:00:00,2012-10-31,14,9976.0,Wind
2012-10-31 15:00:00,2012-10-31,15,11900.0,Wind
2012-10-31 16:00:00,2012-10-31,16,16572.0,Wind
2012-10-31 17:00:00,2012-10-31,17,16176.0,Wind
2012-10-31 18:00:00,2012-10-31,18,21844.0,Wind
2012-10-31 19:00:00,2012-10-31,19,27968.0,Wind
2012-10-31 20:00:00,2012-10-31,20,30616.0,Wind
2012-10-31 21:00:00,2012-10-31,21,26464.0,Wind
2012-10-31 22:00:00,2012-10-31,22,29660.0,Wind
2012-10-31 23:00:00,2012-10-31,23,22992.0,Wind
2012-11-01 00:00:00,2012-11-01,0,31412.0,Wind
2012-11-01 01:00:00,2012-11-01,1,28304.0,Wind
2012-11-01 02:00:00,2012-11-01,2,31004.0,Wind
2012-11-01 03:00:00,2012-11-01,3,30520.0,Wind
2012-11-01 04:00:00,2012-11-01,4,43936.0,Wind
2012-11-01 05:00:00,2012-11-01,5,43660.0,Wind
2012-11-01 06:00:00,2012-11-01,6,45600.0,Wind
2012-11-01 07:00:00,2012-11-01,7,44780.0,Wind
2012-11-01 08:00:00,2012-11-01,8,45416.0,Wind
2012-11-01 09:00:00,2012-11-01,9,46784.0,Wind
2012-11-01 10:00:00,2012-11-01,10,45160.0,Wind
2012-11-01 11:00:00,2012-11-01,11,39248.0,Wind
2012-11-01 12:00:00,2012-11-01,12,23816.0,Wind
2012-11-01 13:00:00,2012-11-01,13,30148.0,Wind
2012-11-01 14:00:00,2012-11-01,14,36776.0,Wind
2012-11-01 15:00:00,2012-11-01,15,37236.0,Wind
2012-11-01 16:00:00,2012-11-01,16,37484.0,Wind
2012-11-01 17:00:00,2012-11-01,17,34492.0,Wind
2012-11-01 18:00:00,2012-11-01,18,38836.0,Wind
2012-11-01 19:00:00,2012-11-01,19,42532.0,Wind
2012-11-01 20:00:00,2012-11-01,20,41516.0,Wind
2012-11-01 21:00:00,2012-11-01,21,37112.0,Wind
2012-11-01 22:00:00,2012-11-01,22,39268.0,Wind
2012-11-01 23:00:00,2012-11-01,23,46104.0,Wind
2012-11-02 00:00:00,2012-11-02,0,44096.0,Wind
2012-11-02 01:00:00,2012-11-02,1,41476.0,Wind
2012-11-02 02:00:00,2012-11-02,2,38660.0,Wind
2012-11-02 03:00:00,2012-11-02,3,41600.0,Wind
2012-11-02 04:00:00,2012-11-02,4,43432.0,Wind
2012-11-02 05:00:00,2012-11-02,5,43904.0,Wind
2012-11-02 06:00:00,2012-11-02,6,43504.0,Wind
2012-11-02 07:00:00,2012-11-02,7,44376.0,Wind
2012-11-02 08:00:00,2012-11-02,8,37836.0,Wind
2012-11-02 09:00:00,2012-11-02,9,34204.0,Wind
2012-11-02 10:00:00,2012-11-02,10,42148.0,Wind
2012-11-02 11:00:00,2012-11-02,11,39288.0,Wind
2012-11-02 12:00:00,2012-11-02,12,32848.0,Wind
2012-11-02 13:00:00,2012-11-02,13,36504.0,Wind
2012-11-02 14:00:00,2012-11-02,14,26360.0,Wind
2012-11-02 15:00:00,2012-11-02,15,27644.0,Wind
2012-11-02 16:00:00,2012-11-02,16,16488.0,Wind
2012-11-02 17:00:00,2012-11-02,17,28512.0,Wind
2012-11-02 18:00:00,2012-11-02,18,17424.0,Wind
2012-11-02 19:00:00,2012-11-02,19,9796.0,Wind
2012-11-02 20:00:00,2012-11-02,20,28112.0,Wind
2012-11-02 21:00:00,2012-11-02,21,33560.0,Wind
2012-11-02 22:00:00,2012-11-02,22,38576.0,Wind
2012-11-02 23:00:00,2012-11-02,23,29380.0,Wind
2012-11-03 00:00:00,2012-11-03,0,27768.0,Wind
2012-11-03 01:00:00,2012-11-03,1,27176.0,Wind
2012-11-03 02:00:00,2012-11-03,2,25772.0,Wind
2012-11-03 03:00:00,2012-11-03,3,29380.0,Wind
2012-11-03 04:00:00,2012-11-03,4,34592.0,Wind
2012-11-03 05:00:00,2012-11-03,5,22664.0,Wind
2012-11-03 06:00:00,2012-11-03,6,12392.0,Wind
2012-11-03 07:00:00,2012-11-03,7,26756.0,Wind
2012-11-03 08:00:00,2012-11-03,8,20144.0,Wind
2012-11-03 09:00:00,2012-11-03,9,11024.0,Wind
2012-11-03 10:00:00,2012-11-03,10,4196.0,Wind
2012-11-03 11:00:00,2012-11-03,11,7856.0,Wind
2012-11-03 12:00:00,2012-11-03,12,13224.0,Wind
2012-11-03 13:00:00,2012-11-03,13,32556.0,Wind
2012-11-03 14:00:00,2012-11-03,14,34540.0,Wind
2012-11-03 15:00:00,2012-11-03,15,26496.0,Wind
2012-11-03 16:00:00,2012-11-03,16,14540.0,Wind
2012-11-03 17:00:00,2012-11-03,17,18708.0,Wind
2012-11-03 18:00:00,2012-11-03,18,19664.0,Wind
2012-11-03 19:00:00,2012-11-03,19,19836.0,Wind
2012-11-03 20:00:00,2012-11-03,20,17348.0,Wind
2012-11-03 21:00:00,2012-11-03,21,14900.0,Wind
2012-11-03 22:00:00,2012-11-03,22,13016.0,Wind
2012-11-03 23:00:00,2012-11-03,23,6028.0,Wind
2012-11-04 00:00:00,2012-11-04,0,3508.0,Wind
2012-11-04 01:00:00,2012-11-04,1,11348.0,Wind
2012-11-04 02:00:00,2012-11-04,2,12336.0,Wind
2012-11-04 03:00:00,2012-11-04,3,8732.0,Wind
2012-11-04 04:00:00,2012-11-04,4,10068.0,Wind
2012-11-04 05:00:00,2012-11-04,5,14676.0,Wind
2012-11-04 06:00:00,2012-11-04,6,17220.0,Wind
2012-11-04 07:00:00,2012-11-04,7,18316.0,Wind
2012-11-04 08:00:00,2012-11-04,8,19080.0,Wind
2012-11-04 09:00:00,2012-11-04,9,19068.0,Wind
